time,nominal_disp,corrected_disp
55.570,263.0865,27.9939
55.575,263.0836,27.9731
55.580,263.0809,27.9526
55.585,263.0786,27.9324
55.590,263.0766,27.9126
55.595,263.0750,27.8932
55.600,263.0737,27.8741
55.605,263.0727,27.8553
55.610,263.0720,27.8367
55.615,263.0714,27.8183
55.620,263.0710,27.8001
55.625,263.0705,27.7818
55.630,263.0700,27.7635
55.635,263.0693,27.7450
55.640,263.0683,27.7262
55.645,263.0671,27.7072
55.650,263.0655,27.6878
55.655,263.0637,27.6683
55.660,263.0617,27.6485
55.665,263.0595,27.6285
55.670,263.0571,27.6083
55.675,263.0544,27.5878
55.680,263.0514,27.5670
55.685,263.0481,27.5460
55.690,263.0444,27.5245
55.695,263.0404,27.5027
55.700,263.0360,27.4806
55.705,263.0313,27.4581
55.710,263.0264,27.4354
55.715,263.0214,27.4127
55.720,263.0164,27.3899
55.725,263.0114,27.3673
55.730,263.0067,27.3447
55.735,263.0020,27.3223
55.740,262.9975,27.3001
55.745,262.9931,27.2779
55.750,262.9887,27.2558
55.755,262.9842,27.2336
55.760,262.9795,27.2112
55.765,262.9746,27.1885
55.770,262.9693,27.1656
55.775,262.9637,27.1423
55.780,262.9579,27.1187
55.785,262.9517,27.0949
55.790,262.9454,27.0708
55.795,262.9387,27.0465
55.800,262.9319,27.0219
55.805,262.9248,26.9971
55.810,262.9174,26.9721
55.815,262.9099,26.9468
55.820,262.9021,26.9214
55.825,262.8943,26.8959
55.830,262.8866,26.8705
55.835,262.8789,26.8451
55.840,262.8712,26.8197
55.845,262.8635,26.7944
55.850,262.8558,26.7690
55.855,262.8481,26.7436
55.860,262.8403,26.7182
55.865,262.8325,26.6927
55.870,262.8247,26.6672
55.875,262.8168,26.6418
55.880,262.8091,26.6164
55.885,262.8015,26.5911
55.890,262.7940,26.5660
55.895,262.7867,26.5411
55.900,262.7796,26.5163
55.905,262.7726,26.4917
55.910,262.7658,26.4672
55.915,262.7591,26.4429
55.920,262.7524,26.4186
55.925,262.7457,26.3943
55.930,262.7390,26.3699
55.935,262.7321,26.3455
55.940,262.7251,26.3209
55.945,262.7180,26.2961
55.950,262.7107,26.2712
55.955,262.7033,26.2463
55.960,262.6959,26.2213
55.965,262.6886,26.1963
55.970,262.6813,26.1715
55.975,262.6743,26.1468
55.980,262.6675,26.1224
55.985,262.6609,26.0983
55.990,262.6546,26.0744
55.995,262.6486,26.0508
56.000,262.6427,26.0274
56.005,262.6371,26.0042
56.010,262.6316,25.9811
56.015,262.6262,25.9582
56.020,262.6209,25.9353
56.025,262.6156,25.9124
56.030,262.6103,25.8896
56.035,262.6049,25.8666
56.040,262.5995,25.8437
56.045,262.5940,25.8206
56.050,262.5885,25.7976
56.055,262.5829,25.7744
56.060,262.5772,25.7512
56.065,262.5714,25.7278
56.070,262.5653,25.7043
56.075,262.5590,25.6804
56.080,262.5523,25.6562
56.085,262.5453,25.6317
56.090,262.5380,25.6069
56.095,262.5304,25.5818
56.100,262.5226,25.5565
56.105,262.5148,25.5311
56.110,262.5070,25.5058
56.115,262.4993,25.4807
56.120,262.4918,25.4556
56.125,262.4844,25.4307
56.130,262.4770,25.4058
56.135,262.4696,25.3810
56.140,262.4622,25.3561
56.145,262.4547,25.3311
56.150,262.4470,25.3059
56.155,262.4391,25.2805
56.160,262.4311,25.2551
56.165,262.4231,25.2296
56.170,262.4151,25.2041
56.175,262.4073,25.1789
56.180,262.3998,25.1539
56.185,262.3928,25.1294
56.190,262.3862,25.1054
56.195,262.3801,25.0819
56.200,262.3745,25.0588
56.205,262.3694,25.0363
56.210,262.3648,25.0142
56.215,262.3606,24.9926
56.220,262.3569,24.9714
56.225,262.3536,24.9507
56.230,262.3506,24.9303
56.235,262.3480,24.9102
56.240,262.3455,24.8904
56.245,262.3433,24.8707
56.250,262.3412,24.8512
56.255,262.3392,24.8317
56.260,262.3372,24.8123
56.265,262.3352,24.7930
56.270,262.3332,24.7735
56.275,262.3311,24.7541
56.280,262.3290,24.7345
56.285,262.3268,24.7150
56.290,262.3247,24.6955
56.295,262.3227,24.6761
56.300,262.3208,24.6568
56.305,262.3191,24.6377
56.310,262.3174,24.6187
56.315,262.3159,24.5998
56.320,262.3144,24.5809
56.325,262.3128,24.5620
56.330,262.3112,24.5430
56.335,262.3095,24.5239
56.340,262.3077,24.5047
56.345,262.3057,24.4854
56.350,262.3037,24.4660
56.355,262.3016,24.4465
56.360,262.2995,24.4271
56.365,262.2974,24.4077
56.370,262.2954,24.3883
56.375,262.2935,24.3691
56.380,262.2916,24.3499
56.385,262.2898,24.3307
56.390,262.2880,24.3117
56.395,262.2863,24.2926
56.400,262.2845,24.2735
56.405,262.2828,24.2544
56.410,262.2811,24.2354
56.415,262.2793,24.2163
56.420,262.2776,24.1973
56.425,262.2758,24.1782
56.430,262.2740,24.1591
56.435,262.2721,24.1399
56.440,262.2701,24.1206
56.445,262.2679,24.1011
56.450,262.2655,24.0814
56.455,262.2628,24.0614
56.460,262.2598,24.0412
56.465,262.2566,24.0207
56.470,262.2531,23.9999
56.475,262.2494,23.9789
56.480,262.2456,23.9579
56.485,262.2418,23.9368
56.490,262.2380,23.9157
56.495,262.2344,23.8949
56.500,262.2310,23.8742
56.505,262.2278,23.8537
56.510,262.2248,23.8335
56.515,262.2220,23.8134
56.520,262.2192,23.7934
56.525,262.2164,23.7733
56.530,262.2134,23.7531
56.535,262.2102,23.7327
56.540,262.2068,23.7120
56.545,262.2029,23.6909
56.550,262.1986,23.6694
56.555,262.1939,23.6474
56.560,262.1886,23.6250
56.565,262.1829,23.6020
56.570,262.1768,23.5787
56.575,262.1702,23.5549
56.580,262.1633,23.5307
56.585,262.1561,23.5063
56.590,262.1486,23.4817
56.595,262.1409,23.4568
56.600,262.1330,23.4317
56.605,262.1248,23.4063
56.610,262.1162,23.3805
56.615,262.1074,23.3545
56.620,262.0982,23.3282
56.625,262.0888,23.3015
56.630,262.0790,23.2746
56.635,262.0690,23.2474
56.640,262.0589,23.2201
56.645,262.0486,23.1927
56.650,262.0382,23.1651
56.655,262.0278,23.1375
56.660,262.0173,23.1099
56.665,262.0068,23.0822
56.670,261.9961,23.0544
56.675,261.9854,23.0265
56.680,261.9745,22.9984
56.685,261.9633,22.9701
56.690,261.9519,22.9416
56.695,261.9402,22.9128
56.700,261.9283,22.8837
56.705,261.9162,22.8545
56.710,261.9039,22.8251
56.715,261.8915,22.7955
56.720,261.8789,22.7658
56.725,261.8661,22.7360
56.730,261.8533,22.7060
56.735,261.8404,22.6760
56.740,261.8274,22.6459
56.745,261.8143,22.6157
56.750,261.8011,22.5854
56.755,261.7877,22.5549
56.760,261.7742,22.5242
56.765,261.7604,22.4933
56.770,261.7463,22.4622
56.775,261.7319,22.4307
56.780,261.7171,22.3989
56.785,261.7020,22.3666
56.790,261.6863,22.3339
56.795,261.6702,22.3007
56.800,261.6536,22.2670
56.805,261.6363,22.2327
56.810,261.6185,22.1979
56.815,261.6001,22.1624
56.820,261.5811,22.1263
56.825,261.5615,22.0897
56.830,261.5413,22.0524
56.835,261.5206,22.0147
56.840,261.4994,21.9764
56.845,261.4777,21.9376
56.850,261.4556,21.8985
56.855,261.4331,21.8590
56.860,261.4103,21.8191
56.865,261.3871,21.7789
56.870,261.3636,21.7384
56.875,261.3398,21.6975
56.880,261.3156,21.6564
56.885,261.2913,21.6150
56.890,261.2667,21.5734
56.895,261.2421,21.5318
56.900,261.2174,21.4901
56.905,261.1928,21.4485
56.910,261.1684,21.4071
56.915,261.1440,21.3657
56.920,261.1198,21.3246
56.925,261.0958,21.2835
56.930,261.0718,21.2425
56.935,261.0479,21.2017
56.940,261.0240,21.1608
56.945,261.0001,21.1199
56.950,260.9762,21.0790
56.955,260.9521,21.0380
56.960,260.9279,20.9968
56.965,260.9037,20.9556
56.970,260.8793,20.9143
56.975,260.8550,20.8730
56.980,260.8306,20.8317
56.985,260.8064,20.7905
56.990,260.7821,20.7493
56.995,260.7579,20.7081
57.000,260.7337,20.6670
57.005,260.7095,20.6258
57.010,260.6852,20.5846
57.015,260.6608,20.5433
57.020,260.6364,20.5019
57.025,260.6119,20.4605
57.030,260.5874,20.4191
57.035,260.5630,20.3777
57.040,260.5386,20.3365
57.045,260.5145,20.2954
57.050,260.4905,20.2545
57.055,260.4667,20.2138
57.060,260.4432,20.1734
57.065,260.4200,20.1333
57.070,260.3971,20.0935
57.075,260.3746,20.0541
57.080,260.3525,20.0151
57.085,260.3309,19.9767
57.090,260.3099,19.9388
57.095,260.2895,19.9015
57.100,260.2698,19.8649
57.105,260.2507,19.8290
57.110,260.2323,19.7937
57.115,260.2144,19.7589
57.120,260.1970,19.7246
57.125,260.1799,19.6907
57.130,260.1630,19.6569
57.135,260.1460,19.6230
57.140,260.1289,19.5891
57.145,260.1116,19.5549
57.150,260.0939,19.5204
57.155,260.0759,19.4856
57.160,260.0577,19.4505
57.165,260.0393,19.4152
57.170,260.0207,19.3798
57.175,260.0020,19.3443
57.180,259.9832,19.3087
57.185,259.9645,19.2731
57.190,259.9458,19.2376
57.195,259.9271,19.2021
57.200,259.9087,19.1669
57.205,259.8904,19.1318
57.210,259.8724,19.0969
57.215,259.8546,19.0624
57.220,259.8372,19.0281
57.225,259.8200,18.9942
57.230,259.8032,18.9605
57.235,259.7865,18.9271
57.240,259.7699,18.8937
57.245,259.7534,18.8604
57.250,259.7369,18.8271
57.255,259.7202,18.7936
57.260,259.7033,18.7600
57.265,259.6863,18.7262
57.270,259.6691,18.6922
57.275,259.6519,18.6582
57.280,259.6345,18.6241
57.285,259.6173,18.5901
57.290,259.6001,18.5562
57.295,259.5832,18.5225
57.300,259.5664,18.4889
57.305,259.5498,18.4556
57.310,259.5333,18.4224
57.315,259.5171,18.3894
57.320,259.5008,18.3564
57.325,259.4847,18.3235
57.330,259.4685,18.2906
57.335,259.4523,18.2577
57.340,259.4360,18.2246
57.345,259.4196,18.1915
57.350,259.4031,18.1583
57.355,259.3864,18.1249
57.360,259.3697,18.0915
57.365,259.3530,18.0581
57.370,259.3363,18.0246
57.375,259.3196,17.9912
57.380,259.3029,17.9579
57.385,259.2862,17.9245
57.390,259.2696,17.8912
57.395,259.2530,17.8579
57.400,259.2364,17.8246
57.405,259.2198,17.7914
57.410,259.2032,17.7580
57.415,259.1866,17.7247
57.420,259.1698,17.6913
57.425,259.1531,17.6579
57.430,259.1362,17.6244
57.435,259.1193,17.5908
57.440,259.1022,17.5571
57.445,259.0851,17.5232
57.450,259.0677,17.4892
57.455,259.0503,17.4551
57.460,259.0326,17.4208
57.465,259.0148,17.3863
57.470,258.9968,17.3517
57.475,258.9785,17.3168
57.480,258.9600,17.2817
57.485,258.9413,17.2463
57.490,258.9223,17.2107
57.495,258.9031,17.1749
57.500,258.8837,17.1388
57.505,258.8641,17.1025
57.510,258.8443,17.0661
57.515,258.8243,17.0296
57.520,258.8043,16.9930
57.525,258.7843,16.9563
57.530,258.7643,16.9197
57.535,258.7443,16.8832
57.540,258.7245,16.8467
57.545,258.7048,16.8105
57.550,258.6853,16.7744
57.555,258.6660,16.7384
57.560,258.6468,16.7026
57.565,258.6276,16.6669
57.570,258.6086,16.6313
57.575,258.5897,16.5958
57.580,258.5708,16.5604
57.585,258.5520,16.5250
57.590,258.5333,16.4897
57.595,258.5148,16.4547
57.600,258.4965,16.4198
57.605,258.4785,16.3853
57.610,258.4610,16.3512
57.615,258.4438,16.3175
57.620,258.4272,16.2843
57.625,258.4111,16.2517
57.630,258.3955,16.2195
57.635,258.3803,16.1878
57.640,258.3655,16.1565
57.645,258.3511,16.1255
57.650,258.3369,16.0948
57.655,258.3229,16.0643
57.660,258.3090,16.0338
57.665,258.2950,16.0033
57.670,258.2810,15.9728
57.675,258.2668,15.9421
57.680,258.2524,15.9112
57.685,258.2379,15.8802
57.690,258.2231,15.8489
57.695,258.2080,15.8173
57.700,258.1927,15.7855
57.705,258.1771,15.7534
57.710,258.1612,15.7211
57.715,258.1451,15.6885
57.720,258.1288,15.6556
57.725,258.1123,15.6227
57.730,258.0957,15.5896
57.735,258.0792,15.5567
57.740,258.0630,15.5239
57.745,258.0471,15.4915
57.750,258.0316,15.4596
57.755,258.0167,15.4283
57.760,258.0023,15.3974
57.765,257.9884,15.3671
57.770,257.9750,15.3372
57.775,257.9621,15.3079
57.780,257.9497,15.2790
57.785,257.9377,15.2505
57.790,257.9259,15.2223
57.795,257.9142,15.1942
57.800,257.9027,15.1662
57.805,257.8913,15.1384
57.810,257.8800,15.1107
57.815,257.8691,15.0833
57.820,257.8584,15.0562
57.825,257.8480,15.0294
57.830,257.8379,15.0029
57.835,257.8280,14.9767
57.840,257.8184,14.9506
57.845,257.8090,14.9249
57.850,257.7998,14.8992
57.855,257.7907,14.8737
57.860,257.7817,14.8483
57.865,257.7727,14.8229
57.870,257.7637,14.7976
57.875,257.7547,14.7721
57.880,257.7456,14.7466
57.885,257.7363,14.7210
57.890,257.7270,14.6953
57.895,257.7176,14.6696
57.900,257.7082,14.6438
57.905,257.6989,14.6181
57.910,257.6895,14.5924
57.915,257.6803,14.5668
57.920,257.6711,14.5413
57.925,257.6620,14.5158
57.930,257.6529,14.4904
57.935,257.6439,14.4650
57.940,257.6348,14.4396
57.945,257.6256,14.4141
57.950,257.6165,14.3886
57.955,257.6072,14.3630
57.960,257.5978,14.3373
57.965,257.5883,14.3114
57.970,257.5786,14.2854
57.975,257.5688,14.2592
57.980,257.5587,14.2329
57.985,257.5485,14.2063
57.990,257.5382,14.1797
57.995,257.5279,14.1531
58.000,257.5177,14.1266
58.005,257.5075,14.1002
58.010,257.4975,14.0738
58.015,257.4876,14.0476
58.020,257.4777,14.0215
58.025,257.4679,13.9953
58.030,257.4580,13.9692
58.035,257.4482,13.9431
58.040,257.4384,13.9171
58.045,257.4288,13.8911
58.050,257.4192,13.8653
58.055,257.4098,13.8396
58.060,257.4005,13.8141
58.065,257.3914,13.7887
58.070,257.3823,13.7634
58.075,257.3734,13.7382
58.080,257.3646,13.7131
58.085,257.3560,13.6883
58.090,257.3476,13.6636
58.095,257.3395,13.6392
58.100,257.3317,13.6152
58.105,257.3243,13.5916
58.110,257.3174,13.5685
58.115,257.3109,13.5458
58.120,257.3049,13.5236
58.125,257.2994,13.5018
58.130,257.2943,13.4805
58.135,257.2895,13.4595
58.140,257.2851,13.4389
58.145,257.2810,13.4185
58.150,257.2770,13.3983
58.155,257.2731,13.3783
58.160,257.2693,13.3583
58.165,257.2655,13.3383
58.170,257.2617,13.3183
58.175,257.2579,13.2983
58.180,257.2541,13.2783
58.185,257.2504,13.2584
58.190,257.2467,13.2385
58.195,257.2431,13.2187
58.200,257.2395,13.1989
58.205,257.2360,13.1792
58.210,257.2325,13.1596
58.215,257.2291,13.1400
58.220,257.2258,13.1206
58.225,257.2225,13.1012
58.230,257.2194,13.0819
58.235,257.2164,13.0627
58.240,257.2135,13.0436
58.245,257.2105,13.0246
58.250,257.2076,13.0055
58.255,257.2047,12.9865
58.260,257.2018,12.9674
58.265,257.1988,12.9483
58.270,257.1958,12.9291
58.275,257.1928,12.9100
58.280,257.1898,12.8910
58.285,257.1870,12.8720
58.290,257.1843,12.8532
58.295,257.1818,12.8346
58.300,257.1796,12.8162
58.305,257.1777,12.7982
58.310,257.1761,12.7805
58.315,257.1749,12.7633
58.320,257.1741,12.7463
58.325,257.1735,12.7297
58.330,257.1732,12.7133
58.335,257.1732,12.6972
58.340,257.1733,12.6812
58.345,257.1735,12.6653
58.350,257.1737,12.6494
58.355,257.1739,12.6336
58.360,257.1741,12.6177
58.365,257.1742,12.6017
58.370,257.1742,12.5856
58.375,257.1741,12.5694
58.380,257.1738,12.5531
58.385,257.1734,12.5367
58.390,257.1729,12.5202
58.395,257.1723,12.5035
58.400,257.1716,12.4868
58.405,257.1709,12.4700
58.410,257.1701,12.4532
58.415,257.1694,12.4364
58.420,257.1687,12.4197
58.425,257.1679,12.4029
58.430,257.1671,12.3861
58.435,257.1662,12.3691
58.440,257.1651,12.3520
58.445,257.1639,12.3348
58.450,257.1625,12.3174
58.455,257.1611,12.2999
58.460,257.1596,12.2824
58.465,257.1580,12.2649
58.470,257.1565,12.2473
58.475,257.1550,12.2298
58.480,257.1535,12.2124
58.485,257.1521,12.1950
58.490,257.1509,12.1777
58.495,257.1497,12.1606
58.500,257.1487,12.1436
58.505,257.1478,12.1267
58.510,257.1470,12.1100
58.515,257.1464,12.0934
58.520,257.1460,12.0770
58.525,257.1456,12.0607
58.530,257.1455,12.0446
58.535,257.1455,12.0286
58.540,257.1457,12.0129
58.545,257.1460,11.9973
58.550,257.1466,11.9819
58.555,257.1473,11.9666
58.560,257.1481,11.9516
58.565,257.1491,11.9366
58.570,257.1502,11.9217
58.575,257.1513,11.9069
58.580,257.1524,11.8921
58.585,257.1536,11.8773
58.590,257.1546,11.8625
58.595,257.1556,11.8475
58.600,257.1565,11.8325
58.605,257.1572,11.8173
58.610,257.1578,11.8020
58.615,257.1583,11.7865
58.620,257.1586,11.7709
58.625,257.1588,11.7553
58.630,257.1590,11.7396
58.635,257.1593,11.7239
58.640,257.1596,11.7084
58.645,257.1601,11.6930
58.650,257.1608,11.6778
58.655,257.1617,11.6628
58.660,257.1627,11.6480
58.665,257.1641,11.6334
58.670,257.1656,11.6191
58.675,257.1673,11.6050
58.680,257.1693,11.5911
58.685,257.1716,11.5775
58.690,257.1741,11.5642
58.695,257.1769,11.5511
58.700,257.1801,11.5385
58.705,257.1836,11.5261
58.710,257.1875,11.5142
58.715,257.1918,11.5026
58.720,257.1964,11.4914
58.725,257.2013,11.4805
58.730,257.2064,11.4697
58.735,257.2116,11.4591
58.740,257.2170,11.4486
58.745,257.2224,11.4382
58.750,257.2278,11.4278
58.755,257.2333,11.4175
58.760,257.2389,11.4073
58.765,257.2447,11.3973
58.770,257.2507,11.3875
58.775,257.2570,11.3780
58.780,257.2636,11.3688
58.785,257.2705,11.3599
58.790,257.2777,11.3513
58.795,257.2850,11.3428
58.800,257.2923,11.3343
58.805,257.2996,11.3258
58.810,257.3067,11.3171
58.815,257.3135,11.3082
58.820,257.3200,11.2989
58.825,257.3262,11.2893
58.830,257.3321,11.2795
58.835,257.3378,11.2694
58.840,257.3433,11.2592
58.845,257.3489,11.2490
58.850,257.3546,11.2390
58.855,257.3607,11.2293
58.860,257.3671,11.2199
58.865,257.3739,11.2110
58.870,257.3811,11.2024
58.875,257.3886,11.1943
58.880,257.3965,11.1864
58.885,257.4045,11.1787
58.890,257.4127,11.1712
58.895,257.4210,11.1638
58.900,257.4294,11.1564
58.905,257.4379,11.1491
58.910,257.4464,11.1420
58.915,257.4551,11.1350
58.920,257.4641,11.1282
58.925,257.4733,11.1218
58.930,257.4829,11.1156
58.935,257.4929,11.1099
58.940,257.5032,11.1045
58.945,257.5138,11.0995
58.950,257.5247,11.0947
58.955,257.5358,11.0901
58.960,257.5471,11.0857
58.965,257.5585,11.0814
58.970,257.5700,11.0773
58.975,257.5816,11.0731
58.980,257.5932,11.0691
58.985,257.6050,11.0652
58.990,257.6169,11.0615
58.995,257.6291,11.0580
59.000,257.6415,11.0547
59.005,257.6541,11.0517
59.010,257.6669,11.0488
59.015,257.6798,11.0461
59.020,257.6928,11.0434
59.025,257.7058,11.0408
59.030,257.7187,11.0381
59.035,257.7317,11.0354
59.040,257.7445,11.0326
59.045,257.7573,11.0298
59.050,257.7700,11.0269
59.055,257.7827,11.0239
59.060,257.7953,11.0209
59.065,257.8078,11.0179
59.070,257.8203,11.0148
59.075,257.8328,11.0116
59.080,257.8451,11.0083
59.085,257.8574,11.0050
59.090,257.8695,11.0015
59.095,257.8815,10.9979
59.100,257.8932,10.9941
59.105,257.9049,10.9901
59.110,257.9163,10.9860
59.115,257.9276,10.9816
59.120,257.9386,10.9771
59.125,257.9494,10.9723
59.130,257.9600,10.9673
59.135,257.9704,10.9621
59.140,257.9806,10.9568
59.145,257.9907,10.9513
59.150,258.0007,10.9458
59.155,258.0107,10.9403
59.160,258.0208,10.9348
59.165,258.0310,10.9294
59.170,258.0413,10.9242
59.175,258.0517,10.9191
59.180,258.0623,10.9141
59.185,258.0730,10.9092
59.190,258.0837,10.9045
59.195,258.0944,10.8997
59.200,258.1051,10.8948
59.205,258.1157,10.8899
59.210,258.1262,10.8848
59.215,258.1364,10.8795
59.220,258.1464,10.8740
59.225,258.1562,10.8684
59.230,258.1659,10.8625
59.235,258.1755,10.8566
59.240,258.1851,10.8507
59.245,258.1947,10.8448
59.250,258.2043,10.8389
59.255,258.2139,10.8330
59.260,258.2235,10.8271
59.265,258.2331,10.8212
59.270,258.2426,10.8153
59.275,258.2521,10.8093
59.280,258.2615,10.8033
59.285,258.2708,10.7971
59.290,258.2800,10.7908
59.295,258.2890,10.7844
59.300,258.2980,10.7779
59.305,258.3069,10.7714
59.310,258.3159,10.7648
59.315,258.3249,10.7584
59.320,258.3339,10.7520
59.325,258.3431,10.7457
59.330,258.3525,10.7397
59.335,258.3622,10.7339
59.340,258.3721,10.7284
59.345,258.3824,10.7232
59.350,258.3929,10.7183
59.355,258.4036,10.7137
59.360,258.4146,10.7092
59.365,258.4256,10.7048
59.370,258.4366,10.7004
59.375,258.4476,10.6959
59.380,258.4583,10.6913
59.385,258.4689,10.6864
59.390,258.4791,10.6812
59.395,258.4889,10.6756
59.400,258.4983,10.6696
59.405,258.5072,10.6632
59.410,258.5158,10.6564
59.415,258.5241,10.6493
59.420,258.5320,10.6418
59.425,258.5397,10.6341
59.430,258.5472,10.6263
59.435,258.5546,10.6183
59.440,258.5619,10.6103
59.445,258.5692,10.6022
59.450,258.5765,10.5941
59.455,258.5838,10.5860
59.460,258.5911,10.5780
59.465,258.5983,10.5698
59.470,258.6055,10.5616
59.475,258.6125,10.5533
59.480,258.6194,10.5448
59.485,258.6260,10.5361
59.490,258.6324,10.5272
59.495,258.6385,10.5180
59.500,258.6444,10.5085
59.505,258.6500,10.4988
59.510,258.6554,10.4889
59.515,258.6607,10.4788
59.520,258.6657,10.4686
59.525,258.6706,10.4582
59.530,258.6754,10.4476
59.535,258.6800,10.4369
59.540,258.6843,10.4260
59.545,258.6885,10.4148
59.550,258.6925,10.4035
59.555,258.6963,10.3920
59.560,258.6999,10.3803
59.565,258.7034,10.3685
59.570,258.7068,10.3567
59.575,258.7101,10.3447
59.580,258.7134,10.3327
59.585,258.7166,10.3206
59.590,258.7198,10.3085
59.595,258.7228,10.2963
59.600,258.7258,10.2840
59.605,258.7286,10.2716
59.610,258.7314,10.2591
59.615,258.7340,10.2464
59.620,258.7365,10.2337
59.625,258.7388,10.2208
59.630,258.7412,10.2079
59.635,258.7434,10.1949
59.640,258.7457,10.1820
59.645,258.7481,10.1691
59.650,258.7505,10.1562
59.655,258.7529,10.1435
59.660,258.7554,10.1307
59.665,258.7577,10.1178
59.670,258.7599,10.1048
59.675,258.7619,10.0915
59.680,258.7636,10.0781
59.685,258.7651,10.0644
59.690,258.7663,10.0504
59.695,258.7673,10.0361
59.700,258.7680,10.0216
59.705,258.7685,10.0069
59.710,258.7688,9.9920
59.715,258.7689,9.9770
59.720,258.7689,9.9618
59.725,258.7688,9.9465
59.730,258.7687,9.9312
59.735,258.7685,9.9158
59.740,258.7683,9.9005
59.745,258.7682,9.8851
59.750,258.7680,9.8699
59.755,258.7680,9.8546
59.760,258.7680,9.8395
59.765,258.7683,9.8246
59.770,258.7687,9.8099
59.775,258.7695,9.7955
59.780,258.7705,9.7814
59.785,258.7719,9.7677
59.790,258.7737,9.7543
59.795,258.7757,9.7412
59.800,258.7781,9.7284
59.805,258.7806,9.7158
59.810,258.7833,9.7033
59.815,258.7860,9.6910
59.820,258.7888,9.6786
59.825,258.7915,9.6662
59.830,258.7941,9.6537
59.835,258.7965,9.6410
59.840,258.7988,9.6281
59.845,258.8008,9.6151
59.850,258.8027,9.6019
59.855,258.8044,9.5885
59.860,258.8061,9.5751
59.865,258.8077,9.5616
59.870,258.8093,9.5481
59.875,258.8109,9.5347
59.880,258.8126,9.5212
59.885,258.8142,9.5078
59.890,258.8158,9.4943
59.895,258.8172,9.4806
59.900,258.8185,9.4669
59.905,258.8196,9.4529
59.910,258.8205,9.4387
59.915,258.8212,9.4243
59.920,258.8216,9.4097
59.925,258.8218,9.3948
59.930,258.8217,9.3797
59.935,258.8213,9.3643
59.940,258.8207,9.3486
59.945,258.8199,9.3328
59.950,258.8188,9.3167
59.955,258.8176,9.3004
59.960,258.8163,9.2841
59.965,258.8149,9.2677
