frequency(Hz),accel_x_0,accel_x_11,accel_x_14,accel_x_17,accel_x_18,accel_y_0,accel_y_11,accel_y_14,accel_y_17,accel_y_18,accel_z_0,accel_z_11,accel_z_14,accel_z_17,accel_z_18
6.342773E+01,1.180954E+01,0.000000E+00,1.604896E+01,2.395842E+01,7.160716E+01,1.478174E+01,0.000000E+00,1.521008E+01,2.484091E+01,6.001150E+01,1.249895E+01,0.000000E+00,1.771839E+01,2.628910E+01,3.864989E+01
6.347656E+01,1.180736E+01,0.000000E+00,1.604780E+01,2.396028E+01,7.160527E+01,1.478240E+01,0.000000E+00,1.521040E+01,2.483911E+01,6.000953E+01,1.249789E+01,0.000000E+00,1.771485E+01,2.628419E+01,3.860743E+01
6.352539E+01,1.180519E+01,0.000000E+00,1.604665E+01,2.396207E+01,7.160337E+01,1.478309E+01,0.000000E+00,1.521072E+01,2.483735E+01,6.000756E+01,1.249682E+01,0.000000E+00,1.771125E+01,2.627912E+01,3.856518E+01
6.357422E+01,1.180303E+01,0.000000E+00,1.604552E+01,2.396378E+01,7.160148E+01,1.478382E+01,0.000000E+00,1.521106E+01,2.483563E+01,6.000559E+01,1.249571E+01,0.000000E+00,1.770758E+01,2.627388E+01,3.852315E+01
6.362305E+01,1.180088E+01,0.000000E+00,1.604441E+01,2.396542E+01,7.159959E+01,1.478458E+01,0.000000E+00,1.521141E+01,2.483393E+01,6.000363E+01,1.249459E+01,0.000000E+00,1.770383E+01,2.626848E+01,3.848134E+01
6.367187E+01,1.179874E+01,0.000000E+00,1.604331E+01,2.396699E+01,7.159771E+01,1.478537E+01,0.000000E+00,1.521178E+01,2.483227E+01,6.000168E+01,1.249344E+01,0.000000E+00,1.770001E+01,2.626289E+01,3.843976E+01
6.372070E+01,1.179661E+01,0.000000E+00,1.604222E+01,2.396849E+01,7.159582E+01,1.478618E+01,0.000000E+00,1.521216E+01,2.483065E+01,5.999973E+01,1.249227E+01,0.000000E+00,1.769612E+01,2.625712E+01,3.839840E+01
6.376953E+01,1.179449E+01,0.000000E+00,1.604115E+01,2.396991E+01,7.159395E+01,1.478702E+01,0.000000E+00,1.521255E+01,2.482906E+01,5.999779E+01,1.249108E+01,0.000000E+00,1.769215E+01,2.625117E+01,3.835728E+01
6.381836E+01,1.179238E+01,0.000000E+00,1.604010E+01,2.397126E+01,7.159207E+01,1.478788E+01,0.000000E+00,1.521295E+01,2.482750E+01,5.999585E+01,1.248986E+01,0.000000E+00,1.768811E+01,2.624503E+01,3.831639E+01
6.386719E+01,1.179027E+01,0.000000E+00,1.603906E+01,2.397254E+01,7.159020E+01,1.478875E+01,0.000000E+00,1.521336E+01,2.482598E+01,5.999392E+01,1.248863E+01,0.000000E+00,1.768400E+01,2.623871E+01,3.827573E+01
6.391602E+01,1.178818E+01,0.000000E+00,1.603803E+01,2.397374E+01,7.158833E+01,1.478965E+01,0.000000E+00,1.521378E+01,2.482450E+01,5.999199E+01,1.248737E+01,0.000000E+00,1.767982E+01,2.623219E+01,3.823532E+01
6.396484E+01,1.178610E+01,0.000000E+00,1.603702E+01,2.397487E+01,7.158647E+01,1.479056E+01,0.000000E+00,1.521422E+01,2.482305E+01,5.999007E+01,1.248609E+01,0.000000E+00,1.767556E+01,2.622547E+01,3.819514E+01
6.401367E+01,1.178402E+01,0.000000E+00,1.603602E+01,2.397593E+01,7.158461E+01,1.479148E+01,0.000000E+00,1.521467E+01,2.482164E+01,5.998816E+01,1.248480E+01,0.000000E+00,1.767123E+01,2.621856E+01,3.815521E+01
6.406250E+01,1.178196E+01,0.000000E+00,1.603504E+01,2.397691E+01,7.158275E+01,1.479241E+01,0.000000E+00,1.521512E+01,2.482026E+01,5.998625E+01,1.248348E+01,0.000000E+00,1.766682E+01,2.621145E+01,3.811553E+01
6.411133E+01,1.177991E+01,0.000000E+00,1.603407E+01,2.397782E+01,7.158089E+01,1.479335E+01,0.000000E+00,1.521559E+01,2.481892E+01,5.998435E+01,1.248214E+01,0.000000E+00,1.766235E+01,2.620414E+01,3.807610E+01
6.416016E+01,1.177787E+01,0.000000E+00,1.603312E+01,2.397866E+01,7.157904E+01,1.479430E+01,0.000000E+00,1.521607E+01,2.481762E+01,5.998245E+01,1.248079E+01,0.000000E+00,1.765780E+01,2.619663E+01,3.803691E+01
6.420898E+01,1.177584E+01,0.000000E+00,1.603217E+01,2.397942E+01,7.157720E+01,1.479525E+01,0.000000E+00,1.521655E+01,2.481635E+01,5.998056E+01,1.247941E+01,0.000000E+00,1.765318E+01,2.618893E+01,3.799798E+01
6.425781E+01,1.177383E+01,0.000000E+00,1.603125E+01,2.398011E+01,7.157535E+01,1.479620E+01,0.000000E+00,1.521705E+01,2.481512E+01,5.997867E+01,1.247802E+01,0.000000E+00,1.764850E+01,2.618102E+01,3.795931E+01
6.430664E+01,1.177183E+01,0.000000E+00,1.603033E+01,2.398072E+01,7.157352E+01,1.479714E+01,0.000000E+00,1.521755E+01,2.481393E+01,5.997680E+01,1.247661E+01,0.000000E+00,1.764375E+01,2.617291E+01,3.792089E+01
6.435547E+01,1.176984E+01,0.000000E+00,1.602943E+01,2.398126E+01,7.157168E+01,1.479809E+01,0.000000E+00,1.521806E+01,2.481277E+01,5.997492E+01,1.247518E+01,0.000000E+00,1.763893E+01,2.616461E+01,3.788272E+01
6.440430E+01,1.176787E+01,0.000000E+00,1.602854E+01,2.398173E+01,7.156985E+01,1.479902E+01,0.000000E+00,1.521858E+01,2.481166E+01,5.997306E+01,1.247373E+01,0.000000E+00,1.763405E+01,2.615611E+01,3.784482E+01
6.445313E+01,1.176591E+01,0.000000E+00,1.602767E+01,2.398212E+01,7.156802E+01,1.479995E+01,0.000000E+00,1.521911E+01,2.481058E+01,5.997120E+01,1.247226E+01,0.000000E+00,1.762911E+01,2.614741E+01,3.780717E+01
6.450195E+01,1.176397E+01,0.000000E+00,1.602680E+01,2.398244E+01,7.156620E+01,1.480087E+01,0.000000E+00,1.521964E+01,2.480953E+01,5.996935E+01,1.247077E+01,0.000000E+00,1.762411E+01,2.613853E+01,3.776979E+01
6.455078E+01,1.176204E+01,0.000000E+00,1.602595E+01,2.398268E+01,7.156438E+01,1.480178E+01,0.000000E+00,1.522018E+01,2.480853E+01,5.996750E+01,1.246926E+01,0.000000E+00,1.761905E+01,2.612945E+01,3.773267E+01
6.459961E+01,1.176013E+01,0.000000E+00,1.602512E+01,2.398285E+01,7.156256E+01,1.480267E+01,0.000000E+00,1.522073E+01,2.480756E+01,5.996566E+01,1.246773E+01,0.000000E+00,1.761393E+01,2.612018E+01,3.769582E+01
6.464844E+01,1.175824E+01,0.000000E+00,1.602429E+01,2.398294E+01,7.156075E+01,1.480355E+01,0.000000E+00,1.522128E+01,2.480662E+01,5.996382E+01,1.246619E+01,0.000000E+00,1.760876E+01,2.611073E+01,3.765923E+01
6.469727E+01,1.175637E+01,0.000000E+00,1.602347E+01,2.398296E+01,7.155894E+01,1.480441E+01,0.000000E+00,1.522184E+01,2.480573E+01,5.996200E+01,1.246462E+01,0.000000E+00,1.760354E+01,2.610110E+01,3.762290E+01
6.474609E+01,1.175452E+01,0.000000E+00,1.602267E+01,2.398290E+01,7.155713E+01,1.480525E+01,0.000000E+00,1.522240E+01,2.480487E+01,5.996017E+01,1.246304E+01,0.000000E+00,1.759827E+01,2.609129E+01,3.758684E+01
6.479492E+01,1.175269E+01,0.000000E+00,1.602187E+01,2.398277E+01,7.155533E+01,1.480606E+01,0.000000E+00,1.522297E+01,2.480405E+01,5.995836E+01,1.246144E+01,0.000000E+00,1.759295E+01,2.608131E+01,3.755104E+01
6.484375E+01,1.175088E+01,0.000000E+00,1.602109E+01,2.398256E+01,7.155353E+01,1.480686E+01,0.000000E+00,1.522354E+01,2.480326E+01,5.995655E+01,1.245981E+01,0.000000E+00,1.758759E+01,2.607116E+01,3.751552E+01
6.489258E+01,1.174909E+01,0.000000E+00,1.602031E+01,2.398228E+01,7.155174E+01,1.480762E+01,0.000000E+00,1.522412E+01,2.480251E+01,5.995475E+01,1.245817E+01,0.000000E+00,1.758219E+01,2.606084E+01,3.748026E+01
6.494141E+01,1.174732E+01,0.000000E+00,1.601954E+01,2.398192E+01,7.154994E+01,1.480837E+01,0.000000E+00,1.522470E+01,2.480180E+01,5.995295E+01,1.245650E+01,0.000000E+00,1.757675E+01,2.605037E+01,3.744526E+01
6.499023E+01,1.174558E+01,0.000000E+00,1.601879E+01,2.398149E+01,7.154816E+01,1.480908E+01,0.000000E+00,1.522528E+01,2.480112E+01,5.995116E+01,1.245482E+01,0.000000E+00,1.757128E+01,2.603974E+01,3.741054E+01
6.503906E+01,1.174386E+01,0.000000E+00,1.601804E+01,2.398097E+01,7.154637E+01,1.480976E+01,0.000000E+00,1.522586E+01,2.480048E+01,5.994938E+01,1.245311E+01,0.000000E+00,1.756577E+01,2.602897E+01,3.737608E+01
6.508789E+01,1.174216E+01,0.000000E+00,1.601729E+01,2.398039E+01,7.154459E+01,1.481042E+01,0.000000E+00,1.522645E+01,2.479987E+01,5.994760E+01,1.245139E+01,0.000000E+00,1.756023E+01,2.601806E+01,3.734189E+01
6.513672E+01,1.174049E+01,0.000000E+00,1.601656E+01,2.397972E+01,7.154281E+01,1.481104E+01,0.000000E+00,1.522703E+01,2.479930E+01,5.994583E+01,1.244964E+01,0.000000E+00,1.755467E+01,2.600701E+01,3.730797E+01
6.518555E+01,1.173885E+01,0.000000E+00,1.601583E+01,2.397898E+01,7.154104E+01,1.481163E+01,0.000000E+00,1.522762E+01,2.479876E+01,5.994406E+01,1.244933E+01,0.000000E+00,1.754909E+01,2.599583E+01,3.727432E+01
6.523438E+01,1.173723E+01,0.000000E+00,1.601511E+01,2.397816E+01,7.153926E+01,1.481218E+01,0.000000E+00,1.522821E+01,2.479826E+01,5.994230E+01,1.245179E+01,0.000000E+00,1.754348E+01,2.598453E+01,3.724093E+01
6.528320E+01,1.173564E+01,0.000000E+00,1.601439E+01,2.397726E+01,7.153750E+01,1.481270E+01,0.000000E+00,1.522880E+01,2.479779E+01,5.994055E+01,1.245441E+01,0.000000E+00,1.753786E+01,2.597311E+01,3.720781E+01
6.533203E+01,1.173408E+01,0.000000E+00,1.601368E+01,2.397628E+01,7.153573E+01,1.481318E+01,0.000000E+00,1.522939E+01,2.479736E+01,5.993881E+01,1.245718E+01,0.000000E+00,1.753223E+01,2.596159E+01,3.717495E+01
6.538086E+01,1.173254E+01,0.000000E+00,1.601298E+01,2.397522E+01,7.153397E+01,1.481363E+01,0.000000E+00,1.522998E+01,2.479695E+01,5.993707E+01,1.246011E+01,0.000000E+00,1.752658E+01,2.594996E+01,3.714236E+01
6.542969E+01,1.173103E+01,0.000000E+00,1.601228E+01,2.397409E+01,7.153221E+01,1.481404E+01,0.000000E+00,1.523057E+01,2.479658E+01,5.993533E+01,1.246318E+01,0.000000E+00,1.752093E+01,2.593824E+01,3.711004E+01
6.547852E+01,1.172955E+01,0.000000E+00,1.601158E+01,2.397288E+01,7.153045E+01,1.481441E+01,0.000000E+00,1.523115E+01,2.479625E+01,5.993360E+01,1.246639E+01,0.000000E+00,1.751528E+01,2.592643E+01,3.707798E+01
6.552734E+01,1.172810E+01,0.000000E+00,1.601089E+01,2.397159E+01,7.152870E+01,1.481474E+01,0.000000E+00,1.523174E+01,2.479594E+01,5.993188E+01,1.246974E+01,0.000000E+00,1.750962E+01,2.591455E+01,3.704618E+01
6.557617E+01,1.172668E+01,0.000000E+00,1.601020E+01,2.397022E+01,7.152695E+01,1.481503E+01,0.000000E+00,1.523232E+01,2.479566E+01,5.993017E+01,1.247322E+01,0.000000E+00,1.750397E+01,2.590259E+01,3.701464E+01
6.562500E+01,1.172528E+01,0.000000E+00,1.600951E+01,2.396877E+01,7.152520E+01,1.481529E+01,0.000000E+00,1.523290E+01,2.479542E+01,5.992846E+01,1.247683E+01,0.000000E+00,1.749832E+01,2.589057E+01,3.698337E+01
6.567383E+01,1.172392E+01,0.000000E+00,1.600882E+01,2.396724E+01,7.152345E+01,1.481550E+01,0.000000E+00,1.523348E+01,2.479521E+01,5.992676E+01,1.248057E+01,0.000000E+00,1.749268E+01,2.587850E+01,3.695236E+01
6.572266E+01,1.172259E+01,0.000000E+00,1.600814E+01,2.396563E+01,7.152171E+01,1.481568E+01,0.000000E+00,1.523406E+01,2.479502E+01,5.992506E+01,1.248442E+01,0.000000E+00,1.748705E+01,2.586637E+01,3.692161E+01
6.577148E+01,1.172129E+01,0.000000E+00,1.600745E+01,2.396394E+01,7.151997E+01,1.481581E+01,0.000000E+00,1.523463E+01,2.479487E+01,5.992337E+01,1.248839E+01,0.000000E+00,1.748144E+01,2.585421E+01,3.689111E+01
6.582031E+01,1.172001E+01,0.000000E+00,1.600677E+01,2.396218E+01,7.151823E+01,1.481591E+01,0.000000E+00,1.523519E+01,2.479474E+01,5.992168E+01,1.249246E+01,0.000000E+00,1.747584E+01,2.584202E+01,3.686088E+01
6.586914E+01,1.171877E+01,0.000000E+00,1.600609E+01,2.396033E+01,7.151649E+01,1.481596E+01,0.000000E+00,1.523576E+01,2.479465E+01,5.992001E+01,1.249663E+01,0.000000E+00,1.747027E+01,2.582980E+01,3.683090E+01
6.591797E+01,1.171756E+01,0.000000E+00,1.600541E+01,2.395841E+01,7.151476E+01,1.481598E+01,0.000000E+00,1.523632E+01,2.479458E+01,5.991833E+01,1.250090E+01,0.000000E+00,1.746471E+01,2.581757E+01,3.680117E+01
6.596680E+01,1.171637E+01,0.000000E+00,1.600472E+01,2.395641E+01,7.151303E+01,1.481596E+01,0.000000E+00,1.523687E+01,2.479454E+01,5.991667E+01,1.250526E+01,0.000000E+00,1.745919E+01,2.580533E+01,3.677170E+01
6.601563E+01,1.171522E+01,0.000000E+00,1.600404E+01,2.395433E+01,7.151130E+01,1.481590E+01,0.000000E+00,1.523742E+01,2.479452E+01,5.991500E+01,1.250970E+01,0.000000E+00,1.745369E+01,2.579309E+01,3.674248E+01
6.606445E+01,1.171410E+01,0.000000E+00,1.600336E+01,2.395217E+01,7.150958E+01,1.481580E+01,0.000000E+00,1.523796E+01,2.479454E+01,5.991335E+01,1.251422E+01,0.000000E+00,1.744823E+01,2.578086E+01,3.671351E+01
6.611328E+01,1.171301E+01,0.000000E+00,1.600267E+01,2.394993E+01,7.150786E+01,1.481566E+01,0.000000E+00,1.523850E+01,2.479457E+01,5.991170E+01,1.251881E+01,0.000000E+00,1.744280E+01,2.576865E+01,3.668479E+01
6.616211E+01,1.171194E+01,0.000000E+00,1.600199E+01,2.394762E+01,7.150613E+01,1.481549E+01,0.000000E+00,1.523903E+01,2.479464E+01,5.991006E+01,1.252347E+01,0.000000E+00,1.743740E+01,2.575646E+01,3.665632E+01
6.621094E+01,1.171091E+01,0.000000E+00,1.600130E+01,2.394523E+01,7.150442E+01,1.481528E+01,0.000000E+00,1.523955E+01,2.479473E+01,5.990842E+01,1.252818E+01,0.000000E+00,1.743205E+01,2.574431E+01,3.662810E+01
6.625977E+01,1.170991E+01,0.000000E+00,1.600061E+01,2.394277E+01,7.150270E+01,1.481503E+01,0.000000E+00,1.524007E+01,2.479484E+01,5.990679E+01,1.253295E+01,0.000000E+00,1.742674E+01,2.573219E+01,3.660012E+01
6.630859E+01,1.170893E+01,0.000000E+00,1.599991E+01,2.394023E+01,7.150099E+01,1.481475E+01,0.000000E+00,1.524059E+01,2.479498E+01,5.990516E+01,1.253776E+01,0.000000E+00,1.742147E+01,2.572012E+01,3.657238E+01
6.635742E+01,1.170799E+01,0.000000E+00,1.599922E+01,2.393761E+01,7.149928E+01,1.481443E+01,0.000000E+00,1.524109E+01,2.479514E+01,5.990354E+01,1.254261E+01,0.000000E+00,1.741624E+01,2.570811E+01,3.654488E+01
6.640625E+01,1.170707E+01,0.000000E+00,1.599852E+01,2.393492E+01,7.149757E+01,1.481409E+01,0.000000E+00,1.524159E+01,2.479532E+01,5.990193E+01,1.254749E+01,0.000000E+00,1.741106E+01,2.569616E+01,3.651763E+01
6.645508E+01,1.170619E+01,0.000000E+00,1.599782E+01,2.393216E+01,7.149586E+01,1.481370E+01,0.000000E+00,1.524208E+01,2.479553E+01,5.990032E+01,1.255240E+01,0.000000E+00,1.740593E+01,2.568427E+01,3.649061E+01
6.650391E+01,1.170533E+01,0.000000E+00,1.599711E+01,2.392932E+01,7.149416E+01,1.481329E+01,0.000000E+00,1.524256E+01,2.479576E+01,5.989871E+01,1.255733E+01,0.000000E+00,1.740085E+01,2.567247E+01,3.646383E+01
6.655273E+01,1.170450E+01,0.000000E+00,1.599640E+01,2.392641E+01,7.149245E+01,1.481285E+01,0.000000E+00,1.524303E+01,2.479601E+01,5.989711E+01,1.256226E+01,0.000000E+00,1.739583E+01,2.566074E+01,3.643728E+01
6.660156E+01,1.170370E+01,0.000000E+00,1.599569E+01,2.392344E+01,7.149075E+01,1.481238E+01,0.000000E+00,1.524350E+01,2.479628E+01,5.989552E+01,1.256721E+01,0.000000E+00,1.739085E+01,2.564910E+01,3.641097E+01
6.665039E+01,1.170292E+01,0.000000E+00,1.599498E+01,2.392039E+01,7.148906E+01,1.481188E+01,0.000000E+00,1.524395E+01,2.479657E+01,5.989393E+01,1.257215E+01,0.000000E+00,1.738594E+01,2.563756E+01,3.638489E+01
6.669922E+01,1.170218E+01,0.000000E+00,1.599426E+01,2.391727E+01,7.148736E+01,1.481135E+01,0.000000E+00,1.524440E+01,2.479688E+01,5.989235E+01,1.257709E+01,0.000000E+00,1.738107E+01,2.562611E+01,3.635904E+01
6.674805E+01,1.170146E+01,0.000000E+00,1.599353E+01,2.391409E+01,7.148567E+01,1.481080E+01,0.000000E+00,1.524484E+01,2.479722E+01,5.989078E+01,1.258201E+01,0.000000E+00,1.737627E+01,2.561478E+01,3.633341E+01
6.679688E+01,1.170077E+01,0.000000E+00,1.599281E+01,2.391084E+01,7.148398E+01,1.481022E+01,0.000000E+00,1.524527E+01,2.479757E+01,5.988920E+01,1.258690E+01,0.000000E+00,1.737152E+01,2.560355E+01,3.630801E+01
6.684570E+01,1.170011E+01,0.000000E+00,1.599207E+01,2.390753E+01,7.148229E+01,1.480962E+01,0.000000E+00,1.524569E+01,2.479794E+01,5.988764E+01,1.259177E+01,0.000000E+00,1.736683E+01,2.559244E+01,3.628284E+01
6.689453E+01,1.169947E+01,0.000000E+00,1.599134E+01,2.390415E+01,7.148061E+01,1.480900E+01,0.000000E+00,1.524610E+01,2.479833E+01,5.988608E+01,1.259661E+01,0.000000E+00,1.736220E+01,2.558145E+01,3.625789E+01
6.694336E+01,1.169886E+01,0.000000E+00,1.599060E+01,2.390071E+01,7.147893E+01,1.480836E+01,0.000000E+00,1.524650E+01,2.479874E+01,5.988452E+01,1.260140E+01,0.000000E+00,1.735762E+01,2.557059E+01,3.623315E+01
6.699219E+01,1.169828E+01,0.000000E+00,1.598985E+01,2.389721E+01,7.147725E+01,1.480770E+01,0.000000E+00,1.524690E+01,2.479916E+01,5.988297E+01,1.260615E+01,0.000000E+00,1.735311E+01,2.555986E+01,3.620864E+01
6.704102E+01,1.169773E+01,0.000000E+00,1.598910E+01,2.389365E+01,7.147557E+01,1.480702E+01,0.000000E+00,1.524728E+01,2.479960E+01,5.988143E+01,1.261084E+01,0.000000E+00,1.734866E+01,2.554926E+01,3.618435E+01
6.708984E+01,1.169720E+01,0.000000E+00,1.598834E+01,2.389003E+01,7.147389E+01,1.480633E+01,0.000000E+00,1.524765E+01,2.480006E+01,5.987989E+01,1.261547E+01,0.000000E+00,1.734426E+01,2.553880E+01,3.616026E+01
6.713867E+01,1.169671E+01,0.000000E+00,1.598758E+01,2.388636E+01,7.147222E+01,1.480562E+01,0.000000E+00,1.524801E+01,2.480054E+01,5.987835E+01,1.262004E+01,0.000000E+00,1.733993E+01,2.552847E+01,3.613640E+01
6.718750E+01,1.169623E+01,0.000000E+00,1.598681E+01,2.388263E+01,7.147055E+01,1.480490E+01,0.000000E+00,1.524836E+01,2.480103E+01,5.987682E+01,1.262453E+01,0.000000E+00,1.733565E+01,2.551829E+01,3.611274E+01
6.723633E+01,1.169579E+01,0.000000E+00,1.598604E+01,2.387884E+01,7.146889E+01,1.480417E+01,0.000000E+00,1.524870E+01,2.480154E+01,5.987530E+01,1.262894E+01,0.000000E+00,1.733143E+01,2.550826E+01,3.608929E+01
6.728516E+01,1.169537E+01,0.000000E+00,1.598527E+01,2.387500E+01,7.146722E+01,1.480343E+01,0.000000E+00,1.524903E+01,2.480207E+01,5.987378E+01,1.263327E+01,0.000000E+00,1.732727E+01,2.549837E+01,3.606605E+01
6.733398E+01,1.169499E+01,0.000000E+00,1.598448E+01,2.387112E+01,7.146556E+01,1.480268E+01,0.000000E+00,1.524934E+01,2.480261E+01,5.987226E+01,1.263751E+01,0.000000E+00,1.732317E+01,2.548864E+01,3.604301E+01
6.738281E+01,1.169462E+01,0.000000E+00,1.598369E+01,2.386718E+01,7.146390E+01,1.480192E+01,0.000000E+00,1.524965E+01,2.480316E+01,5.987076E+01,1.264166E+01,0.000000E+00,1.731913E+01,2.547905E+01,3.602018E+01
6.743164E+01,1.169429E+01,0.000000E+00,1.598290E+01,2.386320E+01,7.146225E+01,1.480115E+01,0.000000E+00,1.524994E+01,2.480373E+01,5.986925E+01,1.264570E+01,0.000000E+00,1.731513E+01,2.546962E+01,3.599755E+01
6.748047E+01,1.169399E+01,0.000000E+00,1.598210E+01,2.385917E+01,7.146060E+01,1.480038E+01,0.000000E+00,1.525023E+01,2.480431E+01,5.986775E+01,1.264964E+01,0.000000E+00,1.731120E+01,2.546034E+01,3.597512E+01
6.752930E+01,1.169371E+01,0.000000E+00,1.598129E+01,2.385510E+01,7.145895E+01,1.479961E+01,0.000000E+00,1.525050E+01,2.480491E+01,5.986626E+01,1.265346E+01,0.000000E+00,1.730731E+01,2.545121E+01,3.595289E+01
6.757813E+01,1.169346E+01,0.000000E+00,1.598047E+01,2.385098E+01,7.145731E+01,1.479884E+01,0.000000E+00,1.525076E+01,2.480552E+01,5.986477E+01,1.265718E+01,0.000000E+00,1.730348E+01,2.544224E+01,3.593085E+01
6.762695E+01,1.169324E+01,0.000000E+00,1.597965E+01,2.384683E+01,7.145566E+01,1.479807E+01,0.000000E+00,1.525101E+01,2.480614E+01,5.986328E+01,1.266077E+01,0.000000E+00,1.729970E+01,2.543342E+01,3.590901E+01
6.767578E+01,1.169305E+01,0.000000E+00,1.597882E+01,2.384263E+01,7.145402E+01,1.479729E+01,0.000000E+00,1.525124E+01,2.480678E+01,5.986180E+01,1.266423E+01,0.000000E+00,1.729596E+01,2.542475E+01,3.588736E+01
6.772461E+01,1.169289E+01,0.000000E+00,1.597799E+01,2.383840E+01,7.145239E+01,1.479653E+01,0.000000E+00,1.525146E+01,2.480742E+01,5.986033E+01,1.266757E+01,0.000000E+00,1.729227E+01,2.541623E+01,3.586589E+01
6.777344E+01,1.169275E+01,0.000000E+00,1.597714E+01,2.383414E+01,7.145076E+01,1.479576E+01,0.000000E+00,1.525168E+01,2.480808E+01,5.985886E+01,1.267077E+01,0.000000E+00,1.728863E+01,2.540787E+01,3.584462E+01
6.782227E+01,1.169265E+01,0.000000E+00,1.597629E+01,2.382984E+01,7.144913E+01,1.479500E+01,0.000000E+00,1.525187E+01,2.480875E+01,5.985740E+01,1.267384E+01,0.000000E+00,1.728503E+01,2.539965E+01,3.582353E+01
6.787109E+01,1.169257E+01,0.000000E+00,1.597543E+01,2.382552E+01,7.144750E+01,1.479425E+01,0.000000E+00,1.525206E+01,2.480944E+01,5.985594E+01,1.267677E+01,0.000000E+00,1.728147E+01,2.539157E+01,3.580263E+01
6.791992E+01,1.169253E+01,0.000000E+00,1.597456E+01,2.382116E+01,7.144588E+01,1.479351E+01,0.000000E+00,1.525223E+01,2.481013E+01,5.985448E+01,1.267956E+01,0.000000E+00,1.727795E+01,2.538364E+01,3.578191E+01
6.796875E+01,1.169252E+01,0.000000E+00,1.597369E+01,2.381678E+01,7.144427E+01,1.479278E+01,0.000000E+00,1.525239E+01,2.481084E+01,5.985303E+01,1.268220E+01,0.000000E+00,1.727447E+01,2.537586E+01,3.576137E+01
6.801758E+01,1.169253E+01,0.000000E+00,1.597280E+01,2.381238E+01,7.144265E+01,1.479206E+01,0.000000E+00,1.525254E+01,2.481155E+01,5.985158E+01,1.268469E+01,0.000000E+00,1.727102E+01,2.536821E+01,3.574100E+01
6.806641E+01,1.169258E+01,0.000000E+00,1.597191E+01,2.380795E+01,7.144104E+01,1.479135E+01,0.000000E+00,1.525267E+01,2.481227E+01,5.985014E+01,1.268703E+01,0.000000E+00,1.726761E+01,2.536069E+01,3.572082E+01
6.811523E+01,1.169265E+01,0.000000E+00,1.597100E+01,2.380351E+01,7.143943E+01,1.479066E+01,0.000000E+00,1.525279E+01,2.481301E+01,5.984871E+01,1.268921E+01,0.000000E+00,1.726422E+01,2.535331E+01,3.570081E+01
6.816406E+01,1.169276E+01,0.000000E+00,1.597009E+01,2.379904E+01,7.143783E+01,1.478998E+01,0.000000E+00,1.525290E+01,2.481375E+01,5.984728E+01,1.269124E+01,0.000000E+00,1.726086E+01,2.534605E+01,3.568097E+01
6.821289E+01,1.169290E+01,0.000000E+00,1.596916E+01,2.379456E+01,7.143623E+01,1.478931E+01,0.000000E+00,1.525299E+01,2.481450E+01,5.984585E+01,1.269312E+01,0.000000E+00,1.725753E+01,2.533892E+01,3.566130E+01
6.826172E+01,1.169307E+01,0.000000E+00,1.596823E+01,2.379007E+01,7.143464E+01,1.478867E+01,0.000000E+00,1.525307E+01,2.481526E+01,5.984443E+01,1.269483E+01,0.000000E+00,1.725422E+01,2.533191E+01,3.564180E+01
6.831055E+01,1.169327E+01,0.000000E+00,1.596729E+01,2.378557E+01,7.143305E+01,1.478804E+01,0.000000E+00,1.525314E+01,2.481603E+01,5.984301E+01,1.269639E+01,0.000000E+00,1.725093E+01,2.532501E+01,3.562246E+01
6.835938E+01,1.169350E+01,0.000000E+00,1.596633E+01,2.378106E+01,7.143146E+01,1.478743E+01,0.000000E+00,1.525319E+01,2.481681E+01,5.984160E+01,1.269778E+01,0.000000E+00,1.724766E+01,2.531822E+01,3.560330E+01
6.840820E+01,1.169376E+01,0.000000E+00,1.596537E+01,2.377654E+01,7.142988E+01,1.478684E+01,0.000000E+00,1.525323E+01,2.481759E+01,5.984020E+01,1.269902E+01,0.000000E+00,1.724441E+01,2.531154E+01,3.558429E+01
6.845703E+01,1.169406E+01,0.000000E+00,1.596439E+01,2.377202E+01,7.142830E+01,1.478628E+01,0.000000E+00,1.525326E+01,2.481838E+01,5.983879E+01,1.270009E+01,0.000000E+00,1.724117E+01,2.530496E+01,3.556545E+01
6.850586E+01,1.169438E+01,0.000000E+00,1.596340E+01,2.376750E+01,7.142672E+01,1.478573E+01,0.000000E+00,1.525327E+01,2.481918E+01,5.983740E+01,1.270100E+01,0.000000E+00,1.723794E+01,2.529847E+01,3.554676E+01
6.855469E+01,1.169474E+01,0.000000E+00,1.596241E+01,2.376298E+01,7.142515E+01,1.478521E+01,0.000000E+00,1.525327E+01,2.481998E+01,5.983600E+01,1.270175E+01,0.000000E+00,1.723472E+01,2.529207E+01,3.552824E+01
6.860352E+01,1.169513E+01,0.000000E+00,1.596140E+01,2.375847E+01,7.142358E+01,1.478472E+01,0.000000E+00,1.525325E+01,2.482078E+01,5.983462E+01,1.270234E+01,0.000000E+00,1.723150E+01,2.528576E+01,3.550986E+01
6.865234E+01,1.169554E+01,0.000000E+00,1.596037E+01,2.375396E+01,7.142202E+01,1.478425E+01,0.000000E+00,1.525322E+01,2.482160E+01,5.983323E+01,1.270277E+01,0.000000E+00,1.722829E+01,2.527952E+01,3.549165E+01
