t (sec),x (g),y (g),z (g)
10.86558604,0.028144323,-0.039320016,0.011135462
10.8719106,0.028493057,-0.040561113,0.009402092
10.87823515,0.028488481,-0.041560102,0.008536367
10.88455971,0.028111723,-0.042230102,0.008620341
10.89088426,0.027433232,-0.042544416,0.009603871
10.89720882,0.026589471,-0.042542283,0.011319596
10.90353337,0.025739714,-0.042316084,0.013516456
10.90985793,0.025017047,-0.041984905,0.015904368
10.91618248,0.024489506,-0.041663423,0.018201459
10.92250704,0.024143798,-0.041435896,0.020175775
10.92883159,0.023896335,-0.041342526,0.021675171
10.93515615,0.023627126,-0.04138074,0.022641552
10.9414807,0.023224449,-0.041518755,0.023108321
10.94780526,0.022624725,-0.041714995,0.023182557
10.95412981,0.021833938,-0.041935697,0.023015811
10.96045437,0.020923399,-0.042164664,0.022769329
10.96677893,0.020001608,-0.042402652,0.022580576
10.97310348,0.019172262,-0.042658082,0.022537815
10.97942804,0.01849326,-0.042933883,0.022667891
10.98575259,0.017951301,-0.043216465,0.022939439
10.99207715,0.017461398,-0.043471611,0.02327994
10.9984017,0.016892137,-0.043649228,0.023601441
11.00472626,0.016108678,-0.043695453,0.023827423
11.01105081,0.015019335,-0.043567852,0.023913054
11.01737537,0.013610086,-0.043248404,0.023853324
11.02369992,0.011955174,-0.042749798,0.023677524
11.03002448,0.010199727,-0.042112956,0.02343321
11.03634903,0.008519504,-0.041396684,0.023166337
11.04267359,0.007070458,-0.040662872,0.022905492
11.04899814,0.005944218,-0.039961838,0.022656488
11.0553227,0.005143767,-0.039322009,0.022409454
11.06164726,0.004587079,-0.038746307,0.022155455
11.06797181,0.004137406,-0.038215177,0.021905495
11.07429637,0.003650256,-0.03769406,0.021703105
11.08062092,0.003021698,-0.037141948,0.021623445
11.08694548,0.002222195,-0.036517891,0.021756531
11.09327003,0.001304938,-0.035783723,0.022178184
11.09959459,0.000385982,-0.034903238,0.022917559
11.10591914,-0.000397198,-0.033839762,0.023932534
11.1122437,-0.000935008,-0.032554909,0.025102822
11.11856825,-0.001186421,-0.031010829,0.026245631
11.12489281,-0.001197316,-0.02917674,0.027151645
11.13121736,-0.001089967,-0.027038456,0.027632323
11.13754192,-0.00102667,-0.024607891,0.027565384
11.14386647,-0.001159163,-0.021928735,0.026925293
11.15019103,-0.001580385,-0.019075248,0.025789708
11.15651559,-0.00229466,-0.016143036,0.02431989
11.16284014,-0.003216547,-0.013233371,0.022720704
11.1691647,-0.00419922,-0.010435012,0.021191647
11.17548925,-0.005083426,-0.007808769,0.019882515
11.18181381,-0.005751001,-0.005379612,0.018865223
11.18813836,-0.006165132,-0.00313901,0.018127897
11.19446292,-0.006383714,-0.001056956,0.017590439
11.20078747,-0.006540971,0.000900106,0.017134641
11.20711203,-0.006803201,0.002751404,0.016638532
11.21343658,-0.007313343,0.004490179,0.016004787
11.21976114,-0.008143098,0.006082512,0.015176344
11.22608569,-0.009268984,0.00747736,0.014137545
11.23241025,-0.010580725,0.008624579,0.012904114
11.2387348,-0.011919364,0.009494633,0.011508478
11.24505936,-0.013132184,0.010092715,0.009987446
11.25138391,-0.014125615,0.01046161,0.008377049
11.25770847,-0.014897769,0.010671354,0.006715628
11.26403303,-0.015539159,0.010798487,0.005052425
11.27035758,-0.016201092,0.010901711,0.003456448
11.27668214,-0.017042431,0.011002629,0.002020174
11.28300669,-0.018173007,0.011079064,0.000854496
11.28933125,-0.019613182,0.011074469,7.46E-05
11.2956558,-0.021283541,0.010921357,-0.000220441
11.30198036,-0.023028278,0.010571385,3.14E-05
11.30830491,-0.0246642,0.010021664,0.000837992
11.31462947,-0.026038509,0.00932731,0.002145706
11.32095402,-0.027075649,0.008594288,0.003841619
11.32727858,-0.027797502,0.007953067,0.0057659
11.33360313,-0.028310651,0.007520435,0.007730744
11.33992769,-0.028765843,0.007361551,0.009542643
11.34625224,-0.029304282,0.007465174,0.011024813
11.3525768,-0.03000954,0.007741442,0.012037451
11.35890136,-0.030881445,0.008044526,0.012494217
11.36522591,-0.031840194,0.008214163,0.012373432
11.37155047,-0.032758207,0.008123404,0.011722239
11.37787502,-0.03350764,0.00771714,0.010651784
11.38419958,-0.034006427,0.007028443,0.009322053
11.39052413,-0.034246816,0.006166719,0.007916836
11.39684869,-0.034297044,0.005280999,0.006612066
11.40317324,-0.034276539,0.004510241,0.005543765
11.4094978,-0.03431428,0.003937277,0.004783628
11.41582235,-0.034505461,0.003562187,0.004329762
11.42214691,-0.034881563,0.003304604,0.004116795
11.42847146,-0.035403601,0.003034596,0.004044001
11.43479602,-0.035979738,0.00262186,0.004013945
11.44112057,-0.036499869,0.001986222,0.003969681
11.44744513,-0.036874203,0.001131592,0.003917637
11.45376969,-0.037062152,0.000150771,0.003926967
11.46009424,-0.037082024,-0.000801559,0.004103581
11.4664188,-0.036999363,-0.001559209,0.004546016
11.47274335,-0.036899482,-0.002001275,0.005297687
11.47906791,-0.036855049,-0.002095543,0.006312894
11.48539246,-0.036900667,-0.001912713,0.007450777
11.49171702,-0.037023067,-0.001605236,0.008502757
11.49804157,-0.037169325,-0.001356666,0.009247522
11.50436613,-0.037268735,-0.001317754,0.009517244
11.51069068,-0.037259218,-0.001550666,0.009253316
11.51701524,-0.037108063,-0.002000563,0.008531762
11.52333979,-0.036819595,-0.002505088,0.007547473
11.52966435,-0.036427744,-0.0028398,0.006559896
11.5359889,-0.035977447,-0.002785501,0.005816067
11.54231346,-0.035502884,-0.002195814,0.005475509
11.54863801,-0.035011403,-0.00104296,0.005561958
11.55496257,-0.03447937,0.000573367,0.005958836
11.56128713,-0.033861185,0.00245703,0.006451115
11.56761168,-0.033107451,0.004376217,0.006800554
11.57393624,-0.032184692,0.006133953,0.006829523
11.58026079,-0.031088591,0.00762514,0.006484993
11.58658535,-0.02984547,0.008861528,0.005860245
11.5929099,-0.028501595,0.009956817,0.005165686
11.59923446,-0.027104907,0.011077499,0.004657265
11.60555901,-0.025686941,0.012376595,0.004545769
11.61188357,-0.024252715,0.013933102,0.004917454
11.61820812,-0.02278328,0.015717997,0.005693712
11.62453268,-0.021250428,0.017598549,0.006645228
11.63085723,-0.019637985,0.019379665,0.007458478
11.63718179,-0.01796098,0.020868351,0.007834969
11.64350634,-0.016274264,0.021939467,0.00759233
11.6498309,-0.014665722,0.022580341,0.006734712
11.65615546,-0.013234977,0.022898868,0.005468928
11.66248001,-0.012064187,0.023091842,0.004159278
11.66880457,-0.011191063,0.023383623,0.003233038
11.67512912,-0.010594167,0.023955094,0.003063957
11.68145368,-0.01019668,0.024886181,0.003867992
11.68777823,-0.009888531,0.026130626,0.005641788
11.69410279,-0.009560168,0.027531101,0.008161278
11.70042734,-0.009136791,0.028869424,0.011039578
11.7067519,-0.008601259,0.029935223,0.013825695
11.71307645,-0.007997391,0.030590579,0.016114147
11.71940101,-0.007412068,0.030809854,0.017633588
11.72572556,-0.006941895,0.030682379,0.018290517
11.73205012,-0.006655872,0.030378133,0.018159113
11.73837467,-0.006567243,0.030088672,0.017425313
11.74469923,-0.006624927,0.029963486,0.016306974
11.75102379,-0.00672834,0.03006303,0.014978015
11.75734834,-0.006761316,0.030343674,0.013521353
11.7636729,-0.006633923,0.030678865,0.011924407
11.76999745,-0.006317708,0.030908604,0.010115977
11.77632201,-0.005861558,0.030899954,0.008029287
11.78264656,-0.00538154,0.030597868,0.005667418
11.78897112,-0.005026731,0.03004913,0.003146887
11.79529567,-0.004931404,0.02939144,0.00070253
11.80162023,-0.005169029,0.028811469,-0.001350396
11.80794478,-0.005723611,0.028486033,-0.002687158
11.81426934,-0.006488674,0.028526058,-0.003057231
11.82059389,-0.007295358,0.028941807,-0.002356251
11.82691845,-0.007961443,0.029640542,-0.000665079
11.833243,-0.008345922,0.030456832,0.001755763
11.83956756,-0.008391443,0.031204892,0.004515483
11.84589211,-0.008140495,0.031735295,0.007173599
11.85221667,-0.00771953,0.031977413,0.009331205
11.85854123,-0.007295696,0.031954261,0.010710445
11.86486578,-0.007020009,0.031766085,0.011203692
11.87119034,-0.006975564,0.031549655,0.010882378
11.87751489,-0.007148054,0.031428172,0.009965727
11.88383945,-0.007428776,0.031469256,0.008759098
11.890164,-0.007649688,0.031665027,0.007578096
11.89648856,-0.007639354,0.031940084,0.006676755
11.90281311,-0.007281492,0.032183298,0.006195975
11.90913767,-0.006556595,0.032291216,0.006142765
11.91546222,-0.005552403,0.032207329,0.006403235
11.92178678,-0.004439137,0.031943491,0.006784354
11.92811133,-0.003417059,0.031576621,0.007072935
11.93443589,-0.002653296,0.031222682,0.007096463
11.94076044,-0.002228674,0.030997876,0.006770134
11.947085,-0.00211229,0.030981001,0.006117952
11.95340956,-0.002172564,0.031189946,0.00526247
11.95973411,-0.002221459,0.031579801,0.004386122
11.96605867,-0.0020775,0.032062121,0.003675196
11.97238322,-0.00162683,0.032537577,0.003262986
11.97870778,-0.000862013,0.032929914,0.003189648
11.98503233,0.000114377,0.0332093,0.003392105
11.99135689,0.001122696,0.033397556,0.003728642
11.99768144,0.001964786,0.033554493,0.004031908
12.004006,0.002488662,0.033751336,0.004174229
12.01033055,0.002637766,0.03404143,0.004123664
12.01665511,0.002468406,0.034438832,0.003970475
12.02297966,0.002129662,0.034912011,0.003911859
12.02930422,0.001812671,0.035394075,0.004195795
12.03562877,0.001686376,0.035804951,0.005038839
12.04195333,0.001841317,0.036076925,0.006542982
12.04827789,0.0022601,0.036174206,0.008639368
12.05460244,0.00282414,0.03609992,0.011080276
12.060927,0.003353972,0.035888907,0.013486648
12.06725155,0.003669278,0.035590073,0.0154407
12.07357611,0.003648399,0.035245748,0.016597604
12.07990066,0.003267633,0.034876236,0.016782202
12.08622522,0.002607718,0.0344754,0.016039439
12.09254977,0.001826087,0.034018523,0.014620461
12.09887433,0.001104804,0.033478835,0.012906328
12.10519888,0.000591855,0.032845697,0.011291591
12.11152344,0.000355099,0.032136858,0.010063989
12.11784799,0.000363382,0.031399591,0.009318973
12.12417255,0.000499913,0.030699953,0.008937581
12.1304971,0.000602293,0.030104106,0.008636084
12.13682166,0.000515187,0.029658784,0.008072227
12.14314622,0.000138218,0.029378369,0.006973665
12.14947077,-0.000545899,0.02924348,0.005245925
12.15579533,-0.001470827,0.029211493,0.003023056
12.16211988,-0.00251216,0.029234776,0.000642512
12.16844444,-0.003529346,0.029279422,-0.001449093
12.17476899,-0.004409604,0.029337072,-0.002829399
12.18109355,-0.005099813,0.029425174,-0.003229241
12.1874181,-0.005617067,0.02957558,-0.002614368
12.19374266,-0.006036042,0.02981602,-0.001192717
12.20006721,-0.00645872,0.030151892,0.000654977
12.20639177,-0.0069772,0.030555836,0.002497342
12.21271632,-0.007641762,0.030969669,0.003985314
12.21904088,-0.008443867,0.031318573,0.004950126
12.22536543,-0.009318571,0.031532745,0.005432922
12.23168999,-0.01016467,0.031568725,0.005636796
12.23801454,-0.010875653,0.031422638,0.005819907
12.2443391,-0.011371842,0.031130391,0.006169987
12.25066366,-0.011624311,0.030754695,0.006708099
12.25698821,-0.011664071,0.030363562,0.00725989
12.26331277,-0.011574474,0.030008151,0.007508721
12.26963732,-0.0114695,0.029708083,0.007115084
12.27596188,-0.011464191,0.029449648,0.005861197
12.28228643,-0.011645328,0.029197531,0.003767947
12.28861099,-0.012050005,0.0289156,0.001138149
12.29493554,-0.012657499,0.028588676,-0.001496185
12.3012601,-0.013396307,0.02823657,-0.003512135
12.30758465,-0.014164365,0.027914118,-0.004378552
12.31390921,-0.014857095,0.027695968,-0.00382434
12.32023376,-0.015395928,0.027650532,-0.001935586
12.32655832,-0.015749686,0.027811932,0.000853468
12.33288287,-0.015942908,0.028160272,0.003876161
12.33920743,-0.01604848,0.028618371,0.006420771
12.34553199,-0.016166147,0.029067862,0.007929977
12.35185654,-0.016392527,0.029380893,0.00814836
12.3581811,-0.016791084,0.029457884,0.007171185
12.36450565,-0.017371069,0.029258972,0.005381225
12.37083021,-0.018082455,0.028818157,0.003298615
12.37715476,-0.018829539,0.02823447,0.001398397
12.38347932,-0.01950026,0.027642142,-3.91E-05
12.38980387,-0.02000309,0.027169103,-0.000992501
12.39612843,-0.020300148,0.026897651,-0.001657159
12.40245298,-0.020425401,0.02684092,-0.002314868
12.40877754,-0.020480618,0.026943738,-0.003167062
12.41510209,-0.020608427,0.02710809,-0.004198034
12.42142665,-0.02094929,0.027234541,-0.005125423
12.4277512,-0.021595253,0.027264826,-0.005464462
12.43407576,-0.022555545,0.027209683,-0.004690662
12.44040032,-0.023746484,0.027150634,-0.002447586
12.44672487,-0.025011083,0.027213433,0.001274134
12.45304943,-0.026164158,0.027521192,0.006055213
12.45937398,-0.027049768,0.028143237,0.011102265
12.46569854,-0.027592527,0.029058393,0.015432079
12.47202309,-0.027824939,0.030147447,0.018134136
12.47834765,-0.027879687,0.031220065,0.018630606
12.4846722,-0.027946939,0.032069457,0.01685019
12.49099676,-0.028208814,0.032537773,0.01325748
12.49732131,-0.028771869,0.032570291,0.008725053
12.50364587,-0.029620776,0.03223896,0.004286319
12.50997042,-0.03061073,0.03172527,0.000846109
12.51629498,-0.031504037,0.031265893,-0.001060207
12.52261953,-0.0320415,0.031077475,-0.001384457
12.52894409,-0.032026546,0.031284932,-0.00052658
12.53526864,-0.031394167,0.031877617,0.000842929
12.5415932,-0.030240163,0.032709257,0.002035247
12.54791776,-0.028798242,0.033543374,0.002582605
12.55424231,-0.027369747,0.034130355,0.002383565
12.56056687,-0.026227305,0.034290975,0.001706681
12.56689142,-0.025523859,0.033977944,0.001054965
12.57321598,-0.025238395,0.033293522,0.000942318
12.57954053,-0.025178647,0.032455542,0.001664089
12.58586509,-0.025042469,0.031721755,0.003146347
12.59218964,-0.024519443,0.031297232,0.004931458
12.5985142,-0.023399565,0.031256445,0.00631015
12.60483875,-0.021651913,0.031507789,0.006558692
12.61116331,-0.019444987,0.03181467,0.005201694
12.61748786,-0.017099364,0.031868199,0.002209599
12.62381242,-0.014986344,0.031388387,-0.001940578
12.63013697,-0.013405524,0.030219985,-0.006368526
12.63646153,-0.012482825,0.02838971,-0.010030907
12.64278609,-0.01212503,0.026103756,-0.012025382
12.64911064,-0.012048691,0.023684452,-0.011862439
12.6554352,-0.011876157,0.021465886,-0.009617764
12.66175975,-0.011267965,0.019683139,-0.005915183
12.66808431,-0.010047113,0.018392991,-0.001744045
12.67440886,-0.008271888,0.017454211,0.001832384
12.68073342,-0.006230132,0.016575798,0.003986614
12.68705797,-0.004353883,0.015418387,0.004358863
12.69338253,-0.003080659,0.013715416,0.003141318
12.69970708,-0.002706765,0.011373104,0.000992717
12.70603164,-0.003282187,0.008514605,-0.001184651
12.71235619,-0.004583977,0.005452002,-0.002530814
12.71868075,-0.006179418,0.00259405,-0.002484647
12.7250053,-0.007560194,0.000319438,-0.00093155
12.73132986,-0.008304306,-0.001142548,0.001799197
12.73765442,-0.008212196,-0.001784023,0.005078642
12.74397897,-0.007371132,-0.001818731,0.008209418
12.75030353,-0.006125197,-0.001609877,0.010663298
12.75662808,-0.004959619,-0.001549175,0.012245377
12.76295264,-0.004337069,-0.001927104,0.013132723
12.76927719,-0.004540293,-0.002837374,0.01377911
12.77560175,-0.005573935,-0.00414727,0.014722801
12.7819263,-0.007159191,-0.005543591,0.016366092
12.78825086,-0.008824005,-0.006638729,0.01880343
12.79457541,-0.010059412,-0.007101517,0.021757351
12.80089997,-0.010490022,-0.006769348,0.024644697
12.80722452,-0.010001369,-0.00570449,0.026752089
12.81354908,-0.008780832,-0.004176159,0.027463825
12.81987363,-0.007257525,-0.002574628,0.026468614
12.82619819,-0.005960475,-0.001286062,0.023878697
12.83252274,-0.00534204,-0.000569588,0.020223068
12.8388473,-0.005625618,-0.000477098,0.016316088
12.84517186,-0.006728971,-0.000841917,0.013041038
12.85149641,-0.00828942,-0.00133963,0.01111326
12.85782097,-0.009783164,-0.001600614,0.010892136
12.86414552,-0.010699298,-0.00133696,0.012294806
12.87047008,-0.010710577,-0.000442051,0.014832939
12.87679463,-0.009783779,0.000969779,0.017757428
12.88311919,-0.008192527,0.002596277,0.020265569
12.88944374,-0.006427881,0.004042071,0.021709908
12.8957683,-0.005036178,0.004944362,0.021751041
12.90209285,-0.004437831,0.005088871,0.020416331
12.90841741,-0.004787192,0.004478882,0.018055791
12.91474196,-0.005919835,0.003335572,0.015216174
12.92106652,-0.007404545,0.002030029,0.012475845
12.92739107,-0.008682578,0.00096909,0.010290558
12.93371563,-0.009248041,0.000471527,0.008892749
12.94004019,-0.008810041,0.000673669,0.008267569
12.94636474,-0.007383864,0.001493592,0.008204261
12.9526893,-0.005282339,0.002664028,0.008399268
12.95901385,-0.003011744,0.003822206,0.00857388
12.96533841,-0.001107795,0.004627096,0.008567905
12.97166296,3.37E-05,0.004866388,0.008381099
12.97798752,0.000276525,0.00451955,0.008152349
12.98431207,-0.000224257,0.003757884,0.008086741
12.99063663,-0.00108573,0.002882889,0.008356776
12.99696118,-0.001833296,0.002223836,0.009011416
13.00328574,-0.002062453,0.002028107,0.009923655
13.00961029,-0.001572612,0.002379633,0.010795263
13.01593485,-0.000429747,0.003171262,0.011220038
13.0222594,0.001060811,0.004139364,0.010789519
13.02858396,0.002460174,0.004949035,0.009212474
13.03490852,0.003343541,0.005302265,0.006414953
13.04123307,0.003440275,0.005034433,0.002592244
13.04755763,0.002720745,0.004168523,-0.001803787
13.05388218,0.001402912,0.00291012,-0.006142086
13.06020674,-0.000121535,0.00158511,-0.009738203
13.06653129,-0.00141555,0.000540016,-0.011999817
13.07285585,-0.002136732,3.64E-05,-0.012557927
13.0791804,-0.002143595,0.000172317,-0.011352496
13.08550496,-0.001534911,0.000854702,-0.008651602
13.09182951,-0.000611475,0.001830705,-0.004998573
13.09815407,0.000225234,0.00276702,-0.001098482
13.10447862,0.000603339,0.003351906,0.002330153
13.11080318,0.000297622,0.003387825,0.004704037
