time,accel_x,accel_y,accel_z
23.72,-0.000337817,0.000416568,-0.020933167
23.73,-0.000499425,0.000365603,0.021170596
23.74,-0.000521902,0.000323448,-0.019601137
23.75,-0.000385719,0.000245857,0.024392343
23.76,-7.33E-05,0.000148448,-0.017794718
23.77,0.000184108,2.66E-05,0.027138409
23.78,0.000296935,-6.24E-05,-0.017446466
23.79,0.00013155,-9.64E-05,0.027502732
23.8,-0.000136337,-1.66E-05,-0.019978834
23.81,-0.000426977,0.000203049,0.025207703
23.82,-0.0005918,0.000608783,-0.02425948
23.83,-0.000710435,0.001155824,0.022554829
23.84,-0.000829868,0.001795068,-0.027338552
23.85,-0.001066692,0.002357608,0.02223331
23.86,-0.001338883,0.002703209,-0.027591616
23.87,-0.001574126,0.002746584,0.024528089
23.88,-0.001600883,0.002525828,-0.026040387
23.89,-0.001476797,0.00212635,0.027589759
23.9,-0.00125561,0.001718993,-0.024621392
23.91,-0.001152186,0.001353931,0.029764873
23.92,-0.001157601,0.001082039,-0.024561399
23.93,-0.001275617,0.000839191,0.030337199
23.94,-0.001294693,0.000653914,-0.026102497
23.95,-0.001177316,0.000500949,0.029595808
23.96,-0.000897802,0.000482743,-0.028371832
23.97,-0.000655293,0.00055853,0.028811353
23.98,-0.000559943,0.000763814,-0.029999638
23.99,-0.000673228,0.000944161,0.029061103
24,-0.000853829,0.001062369,-0.030591851
24.01,-0.000997628,0.001014787,0.030040345
24.02,-0.000976431,0.000888987,-0.030826189
24.03,-0.000894172,0.000711306,0.031077801
24.04,-0.000822885,0.000630634,-0.031071092
24.05,-0.000924597,0.000640424,0.032139779
24.06,-0.001097209,0.000765586,-0.031255069
24.07,-0.001287989,0.000881262,0.033132988
24.08,-0.001324573,0.000997269,-0.031720363
24.09,-0.001270212,0.001044179,0.033656123
24.1,-0.001163309,0.00113524,-0.032612716
24.11,-0.001164686,0.001241046,0.03399297
24.12,-0.001232048,0.001440792,-0.033313775
24.13,-0.001299358,0.001596895,0.034763665
24.14,-0.001176282,0.001704745,-0.03357716
24.15,-0.000854215,0.00161688,0.035721588
24.16,-0.000388236,0.001433183,-0.033938135
24.17,-1.68E-05,0.001129673,0.036357352
24.18,0.000189898,0.000887777,-0.034671366
24.19,0.000154896,0.00068765,0.036648439
24.2,4.32E-05,0.000615959,-0.035685252
24.21,-9.87E-05,0.000547883,0.036692966
24.22,-0.000188263,0.000525309,-0.036792274
24.23,-0.000338823,0.000456341,0.036907487
24.24,-0.000558369,0.000470141,-0.037328705
24.25,-0.000864668,0.000532821,0.037994034
24.26,-0.001098425,0.000761746,-0.03697289
24.27,-0.0011916,0.001038065,0.039577464
24.28,-0.001094636,0.001375821,-0.036737067
24.29,-0.000956568,0.001591718,0.040358005
24.3,-0.000882446,0.001751687,-0.037696246
24.31,-0.001013945,0.001767334,0.039979262
24.32,-0.001241954,0.001794628,-0.039413573
24.33,-0.001492074,0.001782139,0.039357335
24.34,-0.001576822,0.001838456,-0.040842106
24.35,-0.001539017,0.00182764,0.039359351
24.36,-0.00136344,0.001790456,-0.041443861
24.37,-0.001177798,0.001608488,0.040252398
24.38,-0.000933528,0.001410049,-0.041176668
24.39,-0.000622028,0.001173267,0.041829928
24.4,-0.000153862,0.001067567,-0.040534338
24.41,0.000413543,0.00102041,0.04326717
24.42,0.001001028,0.001069112,-0.040525052
24.43,0.001408525,0.001024745,0.043744399
24.44,0.00158947,0.000946893,-0.041465345
24.45,0.001492544,0.000755796,0.043565099
24.46,0.001221498,0.00065314,-0.042596125
24.47,0.000821865,0.000588201,0.043506321
24.48,0.000364867,0.000673858,-0.04352105
24.49,-0.000191342,0.000694369,0.043492481
24.5,-0.000805746,0.000666909,-0.044545955
24.51,-0.001472144,0.000452669,0.043390542
24.52,-0.002050047,0.00024318,-0.045362237
24.53,-0.002447249,5.07E-05,0.043897426
24.54,-0.002585907,4.96E-05,-0.045243994
24.55,-0.002500566,0.000114943,0.04530275
24.56,-0.002254111,0.000267294,-0.044527916
24.57,-0.001986943,0.000325341,0.046801831
24.58,-0.001735112,0.00041947,-0.044172773
24.59,-0.001561135,0.000501639,0.047627668
24.6,-0.00142132,0.000779042,-0.044594768
24.61,-0.001331135,0.00110255,0.047642949
24.62,-0.001235285,0.00151494,-0.045737707
24.63,-0.001154729,0.001780236,0.04705066
24.64,-0.001019949,0.001985757,-0.047233759
24.65,-0.00081788,0.002045534,0.04648874
24.66,-0.000484687,0.002174338,-0.048196457
24.67,-4.13E-05,0.002287494,0.046875286
24.68,0.000487458,0.002446705,-0.047982374
24.69,0.00097147,0.002409937,0.048230303
24.7,0.001318536,0.002194397,-0.0473301
24.71,0.001419341,0.001695585,0.049318978
24.72,0.00122461,0.001115471,-0.047501958
24.73,0.000772637,0.000468825,0.049356969
24.74,0.00015513,-4.63E-05,-0.048434635
24.75,-0.000543367,-0.000563429,0.049133187
24.76,-0.001193445,-0.000978399,-0.049140272
24.77,-0.001738341,-0.001392486,0.049357038
24.78,-0.002108692,-0.001599106,-0.049413744
24.79,-0.002278601,-0.001589666,0.049824106
24.8,-0.002229094,-0.001226052,-0.049545676
24.81,-0.002001812,-0.000696879,0.050402564
24.82,-0.00162223,-3.17E-05,-0.049530113
24.83,-0.001202579,0.000510053,0.051038388
24.84,-0.000787087,0.001001349,-0.049651253
24.85,-0.000439568,0.001370881,0.05126436
24.86,-0.000125403,0.001810377,-0.050280649
24.87,0.000169733,0.002189726,0.05107148
24.88,0.000502914,0.002571114,-0.050987156
24.89,0.000831539,0.002705682,0.051167241
24.9,0.001127448,0.002707866,-0.051155987
24.91,0.001269416,0.002470542,0.051719809
24.92,0.001252522,0.002261868,-0.051156163
24.93,0.001036191,0.002030174,0.052031227
24.94,0.000684826,0.001915562,-0.051614457
24.95,0.000215526,0.001720428,0.051943366
24.96,-0.000335708,0.001499234,-0.052095487
24.97,-0.000961398,0.001125497,0.052214537
24.98,-0.001589037,0.000793735,-0.052007723
24.99,-0.002129716,0.000457148,0.052923085
25,-0.002436854,0.000278329,-0.051780274
25.01,-0.002429569,7.14E-05,0.053472781
25.02,-0.00213525,-0.0001085,-0.051742994
25.03,-0.001663888,-0.000447531,0.053953821
25.04,-0.001176531,-0.000746978,-0.05162823
25.05,-0.000793802,-0.001032335,0.054394262
25.06,-0.000503171,-0.001071217,-0.051847744
25.07,-0.000265729,-0.000995207,0.054168657
25.08,-1.19E-05,-0.000741265,-0.052773209
25.09,0.000228637,-0.000559104,0.053491538
25.1,0.000405934,-0.000383627,-0.053647159
25.11,0.000469222,-0.000328249,0.053226136
25.12,0.000465989,-0.000206489,-0.054034283
25.13,0.000496957,-0.000104983,0.053216446
25.14,0.000661032,0.000100157,-0.054395613
25.15,0.00096099,0.00023921,0.053159119
25.16,0.001265409,0.000425178,-0.054578479
25.17,0.00138494,0.000553189,0.053573273
25.18,0.001229018,0.000817349,-0.054084685
25.19,0.000819538,0.001118968,0.054519835
25.2,0.0002987,0.001558803,-0.053436535
25.21,-0.00020644,0.001904674,0.055127032
25.22,-0.000638454,0.00216008,-0.053477082
25.23,-0.001066992,0.002161534,0.054844685
25.24,-0.001540407,0.002062405,-0.054369735
25.25,-0.002034202,0.001833615,0.053795
25.26,-0.002421779,0.001686238,-0.055830166
25.27,-0.00252452,0.001530103,0.052499786
25.28,-0.00232738,0.001465759,-0.056985751
25.29,-0.0018958,0.001339311,0.052169936
25.3,-0.001429399,0.001277125,-0.056515244
25.31,-0.001069418,0.001177283,0.053722903
25.32,-0.000849286,0.001182476,-0.054353332
25.33,-0.000686627,0.001136032,0.05628855
25.34,-0.000491882,0.001089118,-0.052116986
25.35,-0.000267139,0.000871406,0.057969788
25.36,-9.24E-05,0.000601494,-0.051429623
25.37,-6.65E-05,0.000233172,0.057669159
25.38,-0.000192464,-2.49E-05,-0.052757934
25.39,-0.000374685,-0.000225698,0.055657926
25.4,-0.000473712,-0.000275044,-0.055097642
25.41,-0.000392395,-0.000342719,0.053633239
25.42,-0.00019208,-0.000367399,-0.056368791
25.43,1.34E-05,-0.000475805,0.053363678
25.44,9.46E-05,-0.000511625,-0.055705916
25.45,4.67E-05,-0.000555824,0.054572979
25.46,-7.64E-05,-0.000474225,-0.054363111
25.47,-0.000165001,-0.000428604,0.055646699
25.48,-0.000185245,-0.00035034,-0.053647804
25.49,-0.000176096,-0.000372896,0.055851513
25.5,-0.000209827,-0.000354115,-0.053788439
25.51,-0.000305465,-0.000345439,0.055257632
25.52,-0.000406722,-0.000207396,-0.054545426
25.53,-0.000391209,-5.78E-05,0.054386002
25.54,-0.000214735,0.000148555,-0.055026983
25.55,0.000111034,0.000253175,0.054298072
25.56,0.000452472,0.000359912,-0.054438706
25.57,0.000705429,0.000406398,0.055036633
25.58,0.000775751,0.000558698,-0.05369883
25.59,0.000734344,0.000710192,0.055094355
25.6,0.000638218,0.00091394,-0.054113547
25.61,0.000563572,0.000974767,0.05402216
25.62,0.000483803,0.000940426,-0.055064641
25.63,0.000342237,0.000708507,0.053185587
25.64,8.60E-05,0.000460455,-0.055159698
25.65,-0.000254585,0.000178494,0.05339853
25.66,-0.000575292,5.95E-06,-0.054297726
25.67,-0.00073718,-0.000157096,0.054260555
25.68,-0.000707027,-0.000247849,-0.053044994
25.69,-0.000541214,-0.000377,0.055230778
25.7,-0.000408385,-0.000419413,-0.052089908
25.71,-0.000400487,-0.000427219,0.055262131
25.72,-0.000562789,-0.000264709,-0.052722795
25.73,-0.00075335,-5.17E-05,0.053288576
25.74,-0.000869979,0.000247842,-0.055060033
25.75,-0.000835267,0.000483834,0.050592618
25.76,-0.000751864,0.000733982,-0.056746816
25.77,-0.000730629,0.000946418,0.049789967
25.78,-0.000837589,0.001247601,-0.055833072
25.79,-0.000975602,0.001550928,0.051407155
25.8,-0.000985736,0.001857996,-0.053161923
25.81,-0.000738132,0.001985855,0.053885514
25.82,-0.000283831,0.001909815,-0.050512647
25.83,0.000186542,0.001580343,0.055542825
25.84,0.000413891,0.001125061,-0.049363427
25.85,0.00036954,0.000585546,0.055105887
25.86,0.000127836,0.000109891,-0.050489939
25.87,-5.79E-05,-0.000329966,0.05267202
25.88,-9.22E-05,-0.00064104,-0.052777529
25.89,4.19E-05,-0.000832178,0.050267878
25.9,0.000132376,-0.000809215,-0.053867658
25.91,6.42E-05,-0.000607224,0.049718109
25.92,-0.000173245,-0.000221899,-0.052984869
25.93,-0.000399013,0.000174189,0.050656355
25.94,-0.000446855,0.000517057,-0.05138918
25.95,-0.00026753,0.000686239,0.051497808
25.96,-7.28E-06,0.000724377,-0.050482933
25.97,0.000141483,0.000635428,0.051320931
25.98,1.68E-05,0.000521452,-0.050519196
25.99,-0.000291666,0.000346512,0.050506438
26,-0.000633216,0.000177197,-0.050714019
26.01,-0.000773611,-2.52E-05,0.04998237
26.02,-0.000739119,-0.000160628,-0.050303646
26.03,-0.000592638,-0.000228644,0.05006692
26.04,-0.000547448,-0.000165673,-0.049455446
26.05,-0.000642716,-5.79E-05,0.050278264
26.06,-0.000852247,7.53E-05,-0.048736932
26.07,-0.000987446,0.000135179,0.050167961
26.08,-0.000932511,0.000153566,-0.048418408
26.09,-0.00066998,0.000122613,0.049580403
26.1,-0.000329041,0.000115048,-0.048555033
26.11,-2.46E-05,8.04E-05,0.048624732
26.12,0.000135531,2.76E-05,-0.048795396
26.13,0.000207176,-0.000128311,0.047903398
26.14,0.000258033,-0.000326974,-0.048492729
26.15,0.00041743,-0.000556307,0.047746184
26.16,0.000642763,-0.000703088,-0.0478395
26.17,0.000901192,-0.000761521,0.047553096
26.18,0.001035543,-0.000698933,-0.047447961
26.19,0.001044632,-0.000596554,0.047154398
26.2,0.000896096,-0.00045733,-0.046879577
26.21,0.000745,-0.000326474,0.047284523
26.22,0.000629982,-0.000156172,-0.045742693
26.23,0.000600736,4.48E-05,0.047540586
26.24,0.000541726,0.000299806,-0.045153643
26.25,0.000376436,0.000548689,0.046622352
26.26,3.03E-05,0.000771435,-0.045878055
26.27,-0.000414708,0.000905395,0.044799151
26.28,-0.000843784,0.000986144,-0.046747975
26.29,-0.001067823,0.001024612,0.04351995
26.3,-0.001052322,0.001079363,-0.046609409
26.31,-0.000809901,0.001135901,0.043349889
26.32,-0.000480479,0.001165856,-0.04538475
26.33,-0.000131463,0.001098133,0.044183348
26.34,0.000157485,0.000893633,-0.043309092
26.35,0.00046169,0.000558807,0.045453986
26.36,0.00076192,0.000160186,-0.041502071
26.37,0.001077599,-0.000243159,0.045466326
26.38,0.001285666,-0.000612132,-0.041735353
26.39,0.00132429,-0.000961938,0.043217117
26.4,0.001155101,-0.001315523,-0.043690136
26.41,0.000894184,-0.001674565,0.040391136
26.42,0.000637224,-0.001977219,-0.044911423
26.43,0.000516712,-0.002154396,0.039149088
26.44,0.00048715,-0.002120171,-0.044271391
26.45,0.000482229,-0.001905596,0.039475928
26.46,0.000331251,-0.001555299,-0.042631688
26.47,4.77E-05,-0.001163946,0.04024168
26.48,-0.000365762,-0.000790148,-0.040911868
26.49,-0.000744693,-0.000442736,0.040781896
26.5,-0.00106523,-0.000111471,-0.039669913
26.51,-0.00125025,0.000215029,0.040540835
26.52,-0.001402004,0.000498138,-0.039388556
26.53,-0.001485122,0.000692753,0.039421171
26.54,-0.001511613,0.000751525,-0.039575158
26.55,-0.00136416,0.000709703,0.038380483
26.56,-0.001023013,0.000622057,-0.039154156
26.57,-0.000500991,0.000588079,0.038141964
26.58,4.14E-05,0.000639203,-0.038108035
26.59,0.00050441,0.000751327,0.038083646
26.6,0.000751752,0.000827507,-0.03730108
26.61,0.000836879,0.00080639,0.037515378
26.62,0.000786557,0.000661343,-0.037002925
26.63,0.000702887,0.000454107,0.036541844
26.64,0.000544241,0.000243787,-0.036998184
26.65,0.00030918,0.000100206,0.03529226
26.66,-9.34E-05,-1.86E-05,-0.037223914
26.67,-0.000591461,-0.000127544,0.033964842
26.68,-0.001152072,-0.000292252,-0.03712256
26.69,-0.001616997,-0.000465131,0.033451196
26.7,-0.001949991,-0.000629682,-0.035796224
26.71,-0.002114518,-0.000717377,0.034242304
26.72,-0.00220366,-0.000767328,-0.033504321
26.73,-0.002215429,-0.000801618,0.035333718
26.74,-0.002208453,-0.000907715,-0.03159058
26.75,-0.002063927,-0.00106655,0.035464488
26.76,-0.00178551,-0.001252943,-0.03093665
26.77,-0.00126784,-0.001338269,0.034303486
26.78,-0.00061598,-0.001305391,-0.031405358
26.79,0.000135848,-0.001119915,0.032312303
26.8,0.00082433,-0.00089309,-0.032257999
26.81,0.001451661,-0.000662624,0.030403725
26.82,0.001953737,-0.000522477,-0.032548629
26.83,0.002435826,-0.000399869,0.029366673
26.84,0.002858081,-0.000296917,-0.031909892
26.85,0.003224345,-0.000129318,0.029060504
26.86,0.003395272,4.48E-05,-0.030858258
26.87,0.003301518,0.000235359,0.028805298
26.88,0.002921068,0.000360503,-0.029969744
26.89,0.002370675,0.000464889,0.028333484
26.9,0.001761568,0.000527351,-0.029177611
26.91,0.001244359,0.00062775,0.027939095
26.92,0.000775409,0.000710717,-0.028137746
26.93,0.00033321,0.000799798,0.027817599
26.94,-0.000220594,0.000780651,-0.02696309
26.95,-0.000817871,0.000697918,0.027514498
26.96,-0.001430256,0.000499499,-0.026337151
26.97,-0.001886894,0.000297409,0.026333796
26.98,-0.002191894,7.68E-05,-0.026668999
26.99,-0.002305833,-7.99E-05,0.024390575
27,-0.002369122,-0.000257957,-0.027318278
27.01,-0.002365392,-0.000433064,0.022668836
27.02,-0.002324132,-0.000683125,-0.027268706
27.03,-0.002119717,-0.0009223,0.021890685
27.04,-0.001740103,-0.001154282,-0.026170593
27.05,-0.001162993,-0.001268272,0.022141812
27.06,-0.000513417,-0.001296975,-0.024114187
27.07,0.000134205,-0.001215675,0.023159582
27.08,0.000642334,-0.001127696,-0.021703717
27.09,0.001046741,-0.000998347,0.023899754
27.1,0.001328684,-0.000900427,-0.020201709
27.11,0.001585333,-0.000756586,0.023271858
27.12,0.001797332,-0.000646076,-0.0201254
27.13,0.002000717,-0.000533912,0.021521261
27.14,0.002109466,-0.000527089,-0.02073295
27.15,0.002125612,-0.000570739,0.019432505
27.16,0.001972812,-0.000705726,-0.021456844
27.17,0.001717474,-0.000801173,0.017395293
27.18,0.00133259,-0.000871353,-0.021769988
27.19,0.000920419,-0.000839254,0.016288003
27.2,0.000451646,-0.000806326,-0.02064378
27.21,-1.44E-05,-0.000751923,0.016833647
27.22,-0.000518513,-0.000780265,-0.018162923
27.23,-0.000974006,-0.000803135,0.017967968
27.24,-0.001369116,-0.000853803,-0.015971386
27.25,-0.001552588,-0.000803127,0.018085303
27.26,-0.001555534,-0.000725178,-0.015126828
27.27,-0.001339504,-0.000557812,0.016945796
27.28,-0.00105023,-0.000418147,-0.015251017
27.29,-0.000741062,-0.000244053,0.015123113
27.3,-0.000531565,-0.000103791,-0.015782742
27.31,-0.000366161,0.00010422,0.013169214
27.32,-0.000255519,0.000308801,-0.016030262
27.33,-0.000112869,0.000552764,0.0119947
27.34,2.22E-05,0.000693961,-0.015101636
27.35,0.000175762,0.000744021,0.012089377
27.36,0.000296703,0.000611599,-0.013206225
27.37,0.00045238,0.00038101,0.012509864
27.38,0.000632328,4.09E-05,-0.011623809
27.39,0.000893703,-0.000294812,0.012251528
27.4,0.001145777,-0.000703953,-0.010733201
27.41,0.001356655,-0.001125596,0.011513653
27.42,0.001402095,-0.0016617,-0.010122689
27.43,0.001329483,-0.002185752,0.01049692
27.44,0.001128656,-0.002685225,-0.009935984
27.45,0.000924676,-0.002976622,0.008941936
27.46,0.000724416,-0.003077216,-0.010137992
27.47,0.000582535,-0.002921665,0.007423521
27.48,0.000451168,-0.002683448,-0.009769182
27.49,0.000381646,-0.002358941,0.006889381
27.5,0.000356775,-0.00207816,-0.008307587
27.51,0.000451089,-0.001748367,0.00716937
27.52,0.000615022,-0.001433227,-0.00650411
27.53,0.000840796,-0.00105687,0.007302351
27.54,0.001022844,-0.000750017,-0.005257379
27.55,0.001164483,-0.000467818,0.006605853
27.56,0.001229319,-0.000318681,-0.005002158
27.57,0.001298365,-0.000181135,0.004853267
27.58,0.001360767,-0.000110379,-0.005658032
27.59,0.001433426,-1.63E-05,0.002576693
27.6,0.00143571,-6.00E-06,-0.006226607
27.61,0.001337546,-3.79E-05,0.001139918
27.62,0.001109348,-0.000187213,-0.005340731
27.63,0.000799054,-0.000345041,0.001356097
27.64,0.000430352,-0.000535312,-0.003065354
27.65,6.81E-05,-0.000631126,0.002281745
27.66,-0.000297522,-0.00067802,-0.000936393
27.67,-0.000620398,-0.000586103,0.002357069
27.68,-0.000886067,-0.000411441,-8.23E-05
27.69,-0.001030275,-0.000108119,0.001044116
27.7,-0.001041806,0.000193387,-0.000425887
27.71,-0.00090474,0.000475437,-0.001123267
27.72,-0.000693207,0.000579213,-0.001190786
27.73,-0.000431097,0.000529314,-0.003182224
27.74,-0.000181448,0.000300735,-0.001346702
27.75,7.81E-05,3.42E-05,-0.004275862
27.76,0.000329178,-0.000275178,-0.000426253
27.77,0.000595936,-0.000531504,-0.004477822
27.78,0.000835163,-0.000837386,0.001048967
27.79,0.001058439,-0.00113491,-0.00442231
27.8,0.001237745,-0.001491293,0.002611449
27.81,0.001414992,-0.001776315,-0.004322717
27.82,0.001567195,-0.002010628,0.004175719
27.83,0.00168323,-0.002107429,-0.004348158
27.84,0.001684121,-0.002173155,0.005408867
27.85,0.001521924,-0.00217451,-0.004905777
27.86,0.001190811,-0.00220083,0.005994435
27.87,0.000750181,-0.002138404,-0.00612655
27.88,0.000285679,-0.002016695,0.005918876
27.89,-0.000114118,-0.001739377,-0.007985174
27.9,-0.000447235,-0.001425389,0.005275565
27.91,-0.000724265,-0.001085177,-0.010188672
27.92,-0.00099166,-0.000881373,0.004743136
27.93,-0.001229905,-0.000752431,-0.011677272
27.94,-0.001408547,-0.000744301,0.005493906
27.95,-0.001465832,-0.000710527,-0.011491647
27.96,-0.001406665,-0.000667126,0.007944949
27.97,-0.001249147,-0.00052115,-0.009918001
27.98,-0.001068948,-0.000362228,0.011197766
27.99,-0.000874358,-0.000154452,-0.008350267
28,-0.000648055,-3.42E-06,0.013583482
